"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
201930222,59105.498898,19.267,0.141,19.57,atlaso,ATLAS,71.31813866797395,9.26178707877249
201930223,59105.501802,19.399,0.13,19.79,atlaso,ATLAS,63.153874537438405,7.56169284388554
201930224,59105.537242,,,19.75,atlaso,ATLAS,,45.708818961487445
201930225,59105.568504,,,19.54,atlaso,ATLAS,,55.462571295791044
201930226,59105.568961,,,19.6,atlaso,ATLAS,,52.48074602497712
201930227,59105.569876,,,19.61,atlaso,ATLAS,,51.99959965335157
201930228,59105.570333,,,19.61,atlaso,ATLAS,,51.99959965335157
201930229,59105.571744,,,19.21,atlaso,ATLAS,,75.16228940182042
201930230,59105.572665,,,19.04,atlaso,ATLAS,,87.90225168308842
201930231,59105.639308,,,17.84,atlaso,ATLAS,,265.4605561975536
201930232,59107.539112,,,19.75,atlasc,ATLAS,,45.708818961487445
201930233,59107.542772,,,19.74,atlasc,ATLAS,,46.13175745603795
201930234,59107.559586,,,19.73,atlasc,ATLAS,,46.55860935229582
201930235,59107.566681,,,19.77,atlasc,ATLAS,,44.87453899331318
201930236,59109.447644,19.839,0.189,19.74,atlaso,ATLAS,42.11143104363183,7.33056559444793
201930237,59109.450469,,,19.63,atlaso,ATLAS,,51.05049999754062
201930238,59109.455212,,,19.48,atlaso,ATLAS,,58.61381645140278
201930239,59109.461407,19.875,0.197,19.65,atlaso,ATLAS,40.73802778041122,7.391658708229994
201930240,59111.456446,,,18.68,atlasc,ATLAS,,122.46161992650477
201930241,59111.459189,,,18.96,atlasc,ATLAS,,94.6237161365791
201930242,59111.463335,,,19.49,atlasc,ATLAS,,58.07644175213124
201930243,59111.490463,,,18.82,atlasc,ATLAS,,107.64652136298338
201930244,59113.523613,,,19.64,atlaso,ATLAS,,50.58246620031132
201930245,59113.528769,,,19.35,atlaso,ATLAS,,66.06934480075944
201930246,59113.53264,,,19.28,atlaso,ATLAS,,70.46930689671453
201930247,59113.562455,,,18.31,atlaso,ATLAS,,172.18685749860077
201930248,59115.543546,,,19.73,atlasc,ATLAS,,46.55860935229582
201930249,59115.547321,,,19.72,atlasc,ATLAS,,46.98941086052154
201930250,59115.553394,,,19.67,atlasc,ATLAS,,49.20395356814496
201930251,59115.564157,,,19.57,atlasc,ATLAS,,53.951062251512674
201930252,59117.410389,,,19.55,atlaso,ATLAS,,54.95408738576237
201930253,59117.436014,,,19.45,atlaso,ATLAS,,60.255958607435744
201930254,59117.44036,,,19.59,atlaso,ATLAS,,52.96634438916573
201930255,59117.444524,,,19.65,atlaso,ATLAS,,50.11872336272725
201930256,59119.424401,,,18.48,atlaso,ATLAS,,147.23125024327163
201930257,59119.42623,,,18.66,atlaso,ATLAS,,124.7383514242942
201930258,59119.454749,,,16.64,atlaso,ATLAS,,801.6780633876781
201930259,59119.459802,,,18.47,atlaso,ATLAS,,148.59356422870076
201930260,59121.499,,,19.24,atlaso,ATLAS,,73.11390834834177
201930261,59121.520837,,,19.17,atlaso,ATLAS,,77.98301105232565
201930262,59121.524703,,,19.18,atlaso,ATLAS,,77.26805850957018
201930263,59121.531282,,,19.08,atlaso,ATLAS,,84.72274141405967
201930264,59129.501066,,,19.46,atlaso,ATLAS,,59.70352865838357
201930265,59129.504081,,,19.36,atlaso,ATLAS,,65.46361740672747
201930266,59129.509269,,,19.41,atlaso,ATLAS,,62.51726927756849
201930267,59129.522237,,,19.46,atlaso,ATLAS,,59.70352865838357
201930268,59131.49778,,,19.43,atlaso,ATLAS,,61.376200516479365
201930269,59131.498238,,,19.45,atlaso,ATLAS,,60.255958607435744
201930270,59131.502908,,,19.42,atlaso,ATLAS,,61.94410750767799
201930271,59131.503365,,,19.48,atlaso,ATLAS,,58.61381645140278
201930272,59131.506126,,,19.4,atlaso,ATLAS,,63.09573444801933
201930273,59131.506584,,,19.4,atlaso,ATLAS,,63.09573444801933
201930274,59131.531512,,,19.45,atlaso,ATLAS,,60.255958607435744
201930275,59131.532071,,,19.4,atlaso,ATLAS,,63.09573444801933
201930276,59133.459793,,,19.64,atlaso,ATLAS,,50.58246620031132
201930277,59133.469764,,,19.35,atlaso,ATLAS,,66.06934480075944
201930278,59133.476709,,,19.54,atlaso,ATLAS,,55.462571295791044
201930279,59133.481755,,,19.46,atlaso,ATLAS,,59.70352865838357
201930280,59135.465879,,,19.48,atlasc,ATLAS,,58.61381645140278
201930281,59135.467731,,,19.72,atlasc,ATLAS,,46.98941086052154
201930282,59135.469104,,,19.64,atlasc,ATLAS,,50.58246620031132
201930283,59135.471431,,,19.12,atlasc,ATLAS,,81.65823713585905
201930284,59135.474643,,,18.66,atlasc,ATLAS,,124.7383514242942
201930285,59135.478833,,,18.57,atlasc,ATLAS,,135.51894123510337
201930286,59135.48474,,,19.46,atlasc,ATLAS,,59.70352865838357
201930287,59135.50963,,,18.49,atlasc,ATLAS,,145.8814260275349
201930288,59137.459951,,,19.71,atlaso,ATLAS,,47.424198526024384
201930289,59137.467113,,,19.68,atlaso,ATLAS,,48.7528490103386
201930290,59137.470586,,,19.66,atlaso,ATLAS,,49.65923214503355
201930291,59137.480478,,,19.66,atlaso,ATLAS,,49.65923214503355
201930292,59139.44595,,,19.7,atlasc,ATLAS,,47.863009232263806
201930293,59139.446865,,,19.69,atlasc,ATLAS,,48.30588020397716
201930294,59139.449235,,,19.7,atlasc,ATLAS,,47.863009232263806
201930295,59139.450151,,,19.68,atlasc,ATLAS,,48.7528490103386
201930296,59139.454944,,,19.66,atlasc,ATLAS,,49.65923214503355
201930297,59139.457263,,,19.68,atlasc,ATLAS,,48.7528490103386
201930298,59139.465518,,,19.71,atlasc,ATLAS,,47.424198526024384
201930299,59139.467054,,,19.7,atlasc,ATLAS,,47.863009232263806
