"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
618253435,58705.166550899856,,,19.98889923095703,ztfr,ZTF,,36.68092742187844
618253436,58705.261678200215,,,19.573200225830078,ztfg,ZTF,,53.79227471231746
618253437,58708.15219909977,,,19.042600631713867,ztfg,ZTF,,87.69195398844214
618253438,58711.241169000044,,,19.30579948425293,ztfg,ZTF,,68.81453923573642
618253439,58711.276006899774,,,19.00830078125,ztfr,ZTF,,90.50648270154943
618253440,58714.154455999844,,,20.278499603271484,ztfg,ZTF,,28.093131928559348
618253441,58718.14292819984,,,19.868900299072266,ztfr,ZTF,,40.967539429326166
618253442,58718.1536921002,,,20.599300384521484,ztfg,ZTF,,20.9064284375349
618253443,58721.15225689998,,,17.23069953918457,ztfg,ZTF,,465.2862132992571
618253444,58724.1656944002,,,20.513900756835938,ztfr,ZTF,,22.617244725983333
618253445,58724.18601850001,,,20.56209945678711,ztfg,ZTF,,21.635165279107486
618253446,58733.21241899999,18.6697007364361,0.11515200138092041,19.358407799148626,ztfr,ZTF,123.62881469726538,13.111937668056717
618253447,58737.12853009999,19.402599805747858,0.17300799489021298,19.649320162790726,ztfg,ZTF,62.9448318481446,10.03002303784747
618253448,58737.17386570014,18.195299629788202,0.0988669991493225,19.0495570376884,ztfr,ZTF,191.37277221679665,17.426380022186375
618253449,58742.122847199906,17.547500852164056,0.07926599681377411,18.641669327536444,ztfr,ZTF,347.5358886718753,25.372441780435853
618253450,58745.13422450004,18.434200437609704,0.07168500125408171,19.637515483765668,ztfg,ZTF,153.5747528076171,10.139669561872822
618253451,58749.11315969983,17.453600272874446,0.050944000482559204,19.027753447377478,ztfr,ZTF,378.9307861328126,17.779871452206912
618253452,58749.1292940001,18.305700567336125,0.0746610015630722,19.464851827410346,ztfg,ZTF,172.870056152344,11.88746536777206
618253453,58760.14508099994,19.49440050074514,0.22668300569057462,19.447738883559246,ztfg,ZTF,57.84153366088867,12.076315265662249
618253454,58765.11115740007,18.169399633901435,0.07576499879360198,19.31261387136081,ztfr,ZTF,195.99281311035185,13.67679845600109
618253456,58766.098495400045,18.351600869628104,0.11173699796199797,19.072994161242644,ztfr,ZTF,165.71417236328122,17.054238459106237
618253457,58766.103483799845,18.19759978867548,0.09785299748182295,19.06305024345947,ztfr,ZTF,190.96777343750014,17.21115034333032
618253458,58766.10846060002,18.32309913093685,0.13953000307083127,18.80331591055498,ztfr,ZTF,170.12194824218753,21.86269174466386
618253459,58766.11343749985,18.240600922387884,0.12570099532604218,18.83413992015029,ztfr,ZTF,183.55221557617193,21.25073852295918
618253460,58768.09701390006,18.340999622115213,0.13869899511337277,18.827702124750825,ztfr,ZTF,167.3401489257815,21.37711756908626
618253461,58768.1019791998,18.159599445316353,0.11467099934816358,18.852851240996436,ztfr,ZTF,197.76991271972616,20.887646035182364
618253462,58768.106932899915,18.44020086608382,0.1235539987683296,19.05244464090854,ztfr,ZTF,152.72834777832037,17.380094732583174
618253463,58768.11188660003,18.327900302561382,0.13098299503326416,18.87674879989103,ztfr,ZTF,169.37132263183628,20.432921932455333
618253464,58770.09546299977,,,18.939599990844727,ztfr,ZTF,,96.41841849066077
618253465,58770.10049769981,18.52849969329911,0.16785800457000727,18.80803034217639,ztfr,ZTF,140.79917907714824,21.76796641892425
618253466,58770.105509299785,18.453300768749738,0.17132200300693512,18.71065369959777,ztfr,ZTF,150.8966827392579,23.810500028182016
618253467,58770.11052080011,18.356899776101052,0.14269199967384338,18.81278650477625,ztfr,ZTF,164.90737915039054,21.672818488339818
618253468,58772.09116900014,18.456400182161193,0.1133499965071678,19.162232193552743,ztfr,ZTF,150.46653747558605,15.708586876406832
618253469,58772.09606479993,18.316000268484057,0.1051359996199608,19.103507436883998,ztfr,ZTF,171.23789978027352,16.58162239347294
618253470,58772.10096060019,18.53710008935675,0.14057500660419464,19.0092155969868,ztfr,ZTF,139.68827819824244,18.08605123803622
618253471,58772.10584490001,18.406300130727843,0.1206580027937889,19.044295588999613,ztfr,ZTF,157.57232666015628,17.51103274171497
618253455,58774.12524309987,,,18.723800659179688,ztfg,ZTF,,117.61961034717713
618253472,58776.08763890015,18.535400815441825,0.2101889997720718,18.570761645751006,ztfr,ZTF,139.9070739746092,27.084781561936936
618253473,58776.0926620001,18.675199912575337,0.12228699773550034,19.298634994724313,ztfr,ZTF,123.00422668457057,13.854025981738292
618253474,58776.09768520016,18.726101073037878,0.1327970027923584,19.260016179169543,ztfr,ZTF,117.37066650390612,14.355671901843232
618253475,58776.10269680014,,,19.27750015258789,ztfr,ZTF,,70.6317454998059
618253476,58778.08618059987,,,18.18239974975586,ztfr,ZTF,,193.6600769568366
618253477,58778.091053199954,,,18.893199920654297,ztfr,ZTF,,100.6282758783015
618253478,58778.095925900154,18.676099924572306,0.11994200199842452,19.320557479814408,ztfr,ZTF,122.90230560302764,13.57709959348111
618253479,58778.1007869998,18.540701412261257,0.12258999794721603,19.161449606923014,ztfr,ZTF,139.22570800781278,15.719913533397971
618253480,58782.08532410022,18.510599324275944,0.15794299542903895,18.856234187716467,ztfr,ZTF,143.1397552490234,20.8226654042974
618253481,58782.09034720017,18.749000594433472,0.16522200405597684,19.045716669470156,ztfr,ZTF,114.92109680175771,17.48812818315033
618253482,58782.09537040023,18.703636687390134,0.1555483043193817,19.065859273754477,ztfr,ZTF,119.82441711425797,17.166678993018607
