"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
198515293,58873.54902,,,19.63,atlaso,ATLAS,,51.05049999754062
198515294,58873.560674,,,19.76,atlaso,ATLAS,,45.28975799036195
198515295,58873.568653,,,19.72,atlaso,ATLAS,,46.98941086052154
198515296,58874.599706,,,19.81,atlasc,ATLAS,,43.251383103500885
198515297,58874.61125,,,19.84,atlasc,ATLAS,,42.07266283844437
198515298,58874.62435,,,19.8,atlasc,ATLAS,,43.65158322401652
198515299,58874.634198,,,19.82,atlasc,ATLAS,,42.854852039743896
198515300,58875.514851,,,19.8,atlasc,ATLAS,,43.65158322401652
198515301,58875.518216,,,19.81,atlasc,ATLAS,,43.251383103500885
198515302,58875.525229,,,19.83,atlasc,ATLAS,,42.4619563946313
198515303,58875.539294,,,19.81,atlasc,ATLAS,,43.251383103500885
198515304,58877.478364,,,19.33,atlaso,ATLAS,,67.29766562843182
198515305,58877.482092,,,19.17,atlaso,ATLAS,,77.98301105232565
198515306,58877.499266,,,19.43,atlaso,ATLAS,,61.376200516479365
198515307,58877.510964,,,19.41,atlaso,ATLAS,,62.51726927756849
198515308,58878.53278,,,18.66,atlasc,ATLAS,,124.7383514242942
198515309,58878.535696,,,18.46,atlasc,ATLAS,,149.9684835502371
198515310,58878.541385,,,18.72,atlasc,ATLAS,,118.03206356517298
198515311,58878.551472,,,19.08,atlasc,ATLAS,,84.72274141405967
198515312,58879.467346,,,18.16,atlasc,ATLAS,,197.6969640111858
198515313,58879.470475,,,19.37,atlasc,ATLAS,,64.86344335482372
198515314,58879.475986,,,19.48,atlasc,ATLAS,,58.61381645140278
198515315,58879.486949,,,18.22,atlasc,ATLAS,,187.06821403657997
198515316,58880.582205,,,19.57,atlaso,ATLAS,,53.951062251512674
198515317,58880.600128,,,16.89,atlaso,ATLAS,,636.7955209079149
198515318,58881.556506,,,19.58,atlaso,ATLAS,,53.456435939697194
198515319,58881.5665,,,19.65,atlaso,ATLAS,,50.11872336272725
198515320,58881.579583,,,19.66,atlaso,ATLAS,,49.65923214503355
198515321,58882.545865,,,19.77,atlasc,ATLAS,,44.87453899331318
198515322,58882.549773,,,19.77,atlasc,ATLAS,,44.87453899331318
198515323,58882.555147,,,19.76,atlasc,ATLAS,,45.28975799036195
198515324,58882.566997,,,19.71,atlasc,ATLAS,,47.424198526024384
198515325,58883.623184,,,19.71,atlasc,ATLAS,,47.424198526024384
198515326,58883.626186,,,19.73,atlasc,ATLAS,,46.55860935229582
198515327,58883.63616,,,19.75,atlasc,ATLAS,,45.708818961487445
198515328,58883.641696,,,19.77,atlasc,ATLAS,,44.87453899331318
198515329,58883.675167,,,18.2,atlasc,ATLAS,,190.54607179632464
198515330,58884.57775,,,19.81,atlaso,ATLAS,,43.251383103500885
198515331,58885.460022,,,19.17,atlaso,ATLAS,,77.98301105232565
198515332,58885.481395,,,19.25,atlaso,ATLAS,,72.44359600749891
198515333,58885.484205,,,19.24,atlaso,ATLAS,,73.11390834834177
198515334,58885.491608,,,18.95,atlaso,ATLAS,,95.49925860214354
198515335,58885.511584,,,19.18,atlaso,ATLAS,,77.26805850957018
198515336,58900.429764,,,19.73,atlaso,ATLAS,,46.55860935229582
198515337,58900.433911,,,19.79,atlaso,ATLAS,,44.05548635065532
198515338,58900.440106,,,19.78,atlaso,ATLAS,,44.46312674691077
198515339,58900.452242,,,19.57,atlaso,ATLAS,,53.951062251512674
198515340,58901.55071,,,19.5,atlaso,ATLAS,,57.54399373371564
198515341,58901.555015,,,19.53,atlaso,ATLAS,,55.975760149510904
198515342,58901.573953,,,19.45,atlaso,ATLAS,,60.255958607435744
198515343,58901.58251,,,19.44,atlaso,ATLAS,,60.81350012787164
198515344,58903.45732,,,19.67,atlasc,ATLAS,,49.20395356814496
198515345,58903.462548,,,19.74,atlasc,ATLAS,,46.13175745603795
198515346,58903.498165,,,19.73,atlasc,ATLAS,,46.55860935229582
198515347,58903.502151,,,19.74,atlasc,ATLAS,,46.13175745603795
198515348,58905.497299,,,19.61,atlaso,ATLAS,,51.99959965335157
198515349,58905.504216,,,19.59,atlaso,ATLAS,,52.96634438916573
198515350,58905.5166,,,19.56,atlaso,ATLAS,,54.450265284242114
198515351,58905.5248,,,19.55,atlaso,ATLAS,,54.95408738576237
198515352,58906.337159,,,19.32,atlaso,ATLAS,,67.92036326171836
198515353,58911.440462,,,19.6,atlaso,ATLAS,,52.48074602497712
198515354,58911.45511,,,19.61,atlaso,ATLAS,,51.99959965335157
198515355,58911.469856,,,19.67,atlaso,ATLAS,,49.20395356814496
198515356,58912.511129,,,19.54,atlaso,ATLAS,,55.462571295791044
198515357,58912.51437,,,19.59,atlaso,ATLAS,,52.96634438916573
198515358,58912.52135,,,19.7,atlaso,ATLAS,,47.863009232263806
198515359,58912.532057,,,19.53,atlaso,ATLAS,,55.975760149510904
198515360,58913.460063,,,19.52,atlaso,ATLAS,,56.49369748123023
198515361,58913.466538,,,19.46,atlaso,ATLAS,,59.70352865838357
198515362,58913.487121,,,19.48,atlaso,ATLAS,,58.61381645140278
198515363,58913.497925,,,19.42,atlaso,ATLAS,,61.94410750767799
198515364,58920.559763,,,17.3,atlaso,ATLAS,,436.5158322401652
198515365,58920.564721,,,17.54,atlaso,ATLAS,,349.94516702835733
198515366,58920.577974,,,16.36,atlaso,ATLAS,,1037.5284158180127
198515367,58921.542936,,,15.13,atlaso,ATLAS,,3221.068791283428
198515368,58921.545753,,,15.31,atlaso,ATLAS,,2728.977782808038
198515369,58921.552087,,,16.16,atlaso,ATLAS,,1247.383514242942
