"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
617974012,58429.13714119978,18.14180027503042,0.07674700021743773,19.271032540702308,ztfr,ZTF,201.03880310058628,14.210749349296389
617974013,58429.17989580007,18.462000082038266,0.06538499891757965,19.765190568920133,ztfg,ZTF,149.69247436523452,9.014751678582076
617974111,58429.18083330011,18.416500235205124,0.06457699835300446,19.733191388257293,ztfg,ZTF,156.09892272949227,9.284391394366198
617974014,58429.197164400015,18.437200941751,0.0737840011715889,19.609181224528086,ztfg,ZTF,153.15092468261685,10.40776567704994
617974015,58429.22285880009,18.42980036830375,0.0907989963889122,19.376483536785326,ztfg,ZTF,154.19839477539048,12.895452347474928
617974016,58430.103414400015,18.221300370214152,0.05471099913120269,19.717999544487352,ztfr,ZTF,186.84429931640662,9.415213615214537
617974017,58430.10969909979,18.452900217171347,0.07809100300073624,19.563283503906597,ztfg,ZTF,150.95236206054665,10.857168902518454
617974018,58430.12943289988,18.406500334117258,0.07696200162172316,19.532695237524692,ztfg,ZTF,157.5432739257813,11.16739558857082
617974019,58430.1591897998,18.427099689137673,0.07133299857378005,19.635759276908786,ztfg,ZTF,154.5824279785155,10.156084015803234
617974020,58430.18356479984,18.195101144373826,0.07555799931287766,19.341285808980242,ztfr,ZTF,191.4077606201173,13.320351096366059
617974021,58430.19420140004,18.19170016193223,0.0695270001888275,19.428202221711164,ztfr,ZTF,192.00827026367205,12.295582466878047
201116628,58430.257787,18.174,0.091,19.06,atlaso,ATLAS,195.16413002858243,16.357505400271148
201116629,58430.265211,18.026,0.07,19.08,atlaso,ATLAS,223.66601494661748,14.42028089111302
201116630,58430.266131,18.49,0.107,19.06,atlaso,ATLAS,145.8814260275349,14.376708187992623
201116631,58430.27269,18.002,0.076,19.07,atlaso,ATLAS,228.66516029195208,16.006238077010423
201116632,58430.27361,18.107,0.092,19.03,atlaso,ATLAS,207.58692704951963,17.589905545067722
201116633,58430.27828,18.24,0.084,19.07,atlaso,ATLAS,183.65383433483476,14.208720328675778
201116634,58430.281505,18.31,0.099,19.07,atlaso,ATLAS,172.18685749860077,15.700405694916421
617974022,58431.08657409996,18.406799551373204,0.12208800017833708,19.032002890521227,ztfg,ZTF,157.49986267089855,17.71041914010444
617974023,58431.11307869991,18.44650104271451,0.08272799849510193,19.49425553875755,ztfg,ZTF,151.84468078613267,11.569851376893913
617974024,58431.14440969983,18.23450104757022,0.0707859992980957,19.451518418032578,ztfr,ZTF,184.5863494873048,12.034349732453807
617974025,58431.154398099985,18.147100925472635,0.08391799777746199,19.179348931169297,ztfr,ZTF,200.05970764160128,15.462881340470368
617974026,58431.17535880022,18.134899316910207,0.08707100152969359,19.127101256156433,ztfr,ZTF,202.32067871093764,16.225178867875268
617974027,58431.220960599836,18.372200236311805,0.12095999717712401,19.007481605348485,ztfg,ZTF,162.59976196289074,18.114958920812423
617974112,58432.09814810008,18.21430042788671,0.07574299722909926,19.357830000456268,ztfr,ZTF,188.05281066894503,13.118917334616572
617974028,58432.099062500056,18.228500586159747,0.06951700150966643,19.465158796910334,ztfr,ZTF,185.60931396484403,11.884104907394729
617974029,58432.13519679988,18.17180112809674,0.08824700117111206,19.14943702713669,ztfr,ZTF,195.55978393554716,15.894804287038708
617974030,58432.155567099806,18.4855998971603,0.11330199986696242,19.19189174734957,ztfg,ZTF,146.47383117675787,15.285276412238234
201116635,58432.266519,18.264,0.055,19.67,atlasc,ATLAS,179.63873990638913,9.099936661919099
201116636,58432.275994,18.345,0.066,19.58,atlasc,ATLAS,166.72472125510626,10.134903445803715
