name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,grb_luminosity_cgs,time_years
ZTF18aczqzrj,58476.849,ZTF18aczqzrj_VLASS2.2,59531.0,VLASS2.2,0.27,0.099,1054.150999999998,SN Ic,0.0429,upper_limit,1.2440578070486865e+28,9.999181606328364e+26,2.8880849315068438
ZTF18adasisj,58497.599,ZTF18adasisj_VLASS2.1,59111.0,VLASS2.1,0.362,0.133,613.400999999998,SN Ic,0.034,upper_limit,1.0342627386937256e+28,3.973557203669827e+26,1.6805506849315015
ZTF18adasisj,58497.599,ZTF18adasisj_VLASS3.1,59992.0,VLASS3.1,0.348,0.12,1494.400999999998,SN Ic,0.034,upper_limit,9.942636272525315e+27,1.8192399384519686e+27,4.094249315068487
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS2.1,59047.0,VLASS2.1,0.351,0.164,576.140999999996,SN Ic,0.053,upper_limit,2.504296068861287e+28,3.576089317234705e+26,1.5784684931506738
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS3.1,59982.0,VLASS3.1,0.295,0.137,1511.140999999996,SN Ic,0.053,upper_limit,2.1047502573050706e+28,1.8475895213061061e+27,4.140112328767112
ZTF19aadnhdo,58499.639,ZTF19aadnhdo_VLASS1.2v2,58612.0,VLASS1.2v,0.425,0.146,112.36099999999716,SN Ic,0.02981,upper_limit,9.277191438073049e+27,1.615744825574785e+25,0.30783835616437577
ZTF19aadnhdo,58499.639,ZTF19aadnhdo_VLASS2.2,59540.0,VLASS2.2,0.382,0.108,1040.3609999999971,SN Ic,0.02981,upper_limit,8.338557951397423e+27,9.799363394677074e+26,2.8503041095890334
ZTF19aadnsqj,58492.879,ZTF19aadnsqj_VLASS2.1,59133.0,VLASS2.1,0.353,0.139,640.1209999999992,SN IIb,0.0325,upper_limit,9.195073873363894e+27,4.2837664102929306e+26,1.7537561643835593
ZTF19aadnsqj,58492.879,ZTF19aadnsqj_VLASS3.1,59973.0,VLASS3.1,0.356,0.108,1480.1209999999992,SN IIb,0.0325,upper_limit,9.27321897710353e+27,1.7951535970650667e+27,4.055126027397258
ZTF19aadpoik,58493.529,ZTF19aadpoik_VLASS2.1,59068.0,VLASS2.1,0.416,0.195,574.4709999999977,SN IIb,0.0145,upper_limit,2.1002406365102585e+27,3.55791203631939e+26,1.5738931506849252
ZTF19aadpqnb,58501.539,ZTF19aadpqnb_VLASS2.1,59062.0,VLASS2.1,0.623,0.179,560.4609999999957,SN IIb,0.013,upper_limit,2.5225277302205047e+27,3.4066476891786574e+26,1.5355095890410841
ZTF19aadttht,58499.869,ZTF19aadttht_VLASS1.2v2,58597.0,VLASS1.2v,0.324,0.146,97.13100000000122,SN Ic,0.00639,upper_limit,3.138121549028545e+26,1.0681368345797978e+25,0.26611232876712665
ZTF19aadwtoe,58500.669,ZTF19aadwtoe_VLASS2.1,59065.0,VLASS2.1,0.311,0.144,564.3309999999983,SN Ic,0.0153,upper_limit,1.7502656135924785e+27,3.4481479208834174e+26,1.5461123287671186
ZTF19aadwtoe,58500.669,ZTF19aadwtoe_VLASS3.1,59961.0,VLASS3.1,0.441,0.141,1460.3309999999983,SN Ic,0.0153,upper_limit,2.481887895801553e+27,1.7573027203978507e+27,4.000906849315064
ZTF19aadyiao,58502.899,ZTF19aadyiao_VLASS1.2v2,58604.0,VLASS1.2v,0.3,0.146,101.1010000000024,SN IIb,0.032,upper_limit,7.570379420221755e+27,1.2035879322378977e+25,0.276989041095897
ZTF19aadyiao,58502.899,ZTF19aadyiao_VLASS2.2,59511.0,VLASS2.2,0.452,0.138,1008.1010000000024,SN IIb,0.032,upper_limit,1.1406038326467445e+28,9.311551229366987e+26,2.761920547945212
ZTF19aaejtof,58512.929,ZTF19aaejtof_VLASS2.1,59045.0,VLASS2.1,0.41,0.142,532.0709999999963,SN IIb,0.03762,upper_limit,1.4416890070118287e+28,3.1104568940261224e+26,1.4577287671232775
ZTF19aaejtof,58512.929,ZTF19aaejtof_VLASS3.1,59960.0,VLASS3.1,0.493,0.206,1447.0709999999965,SN IIb,0.03762,upper_limit,1.733543123065443e+28,1.726261639831018e+27,3.964578082191771
ZTF19aaeoqqj,58501.939,ZTF19aaeoqqj_VLASS1.2v2,58607.0,VLASS1.2v,0.368,0.112,105.06100000000151,SN IIb,0.03062,upper_limit,8.485501156860205e+27,1.3473187392963395e+25,0.2878383561643877
ZTF19aaeoqqj,58501.939,ZTF19aaeoqqj_VLASS2.2,59532.0,VLASS2.2,0.449,0.104,1030.0610000000015,SN IIb,0.03062,detection,1.0353233748451717e+28,9.651032773161919e+26,2.8220849315068532
ZTF19aafmyow,58528.889,ZTF19aafmyow_VLASS1.2v2,58607.0,VLASS1.2v,0.307,0.108,78.11099999999715,SN Ic,0.0265,upper_limit,5.270115062161215e+27,4.653349809117379e+24,0.21400273972601958
ZTF19aafmyow,58528.889,ZTF19aafmyow_VLASS2.2,59520.0,VLASS2.2,0.32,0.099,991.1109999999971,SN Ic,0.0265,upper_limit,5.493279543620811e+27,9.043001356890619e+26,2.715372602739718
ZTF19aailcgs,58530.639,ZTF19aailcgs_VLASS1.2v2,58593.0,VLASS1.2v,0.352,0.123,62.36099999999715,SN Ic,0.02031,upper_limit,3.516995935177943e+27,1.155956835184302e+24,0.17085205479451274
ZTF19aailcgs,58530.639,ZTF19aailcgs_VLASS2.2,59535.0,VLASS2.2,0.336,0.101,1004.3609999999971,SN Ic,0.02031,upper_limit,3.3571324835789456e+27,9.254021598219807e+26,2.751673972602732
ZTF19aailsge,58524.799,ZTF19aailsge_VLASS2.1,59112.0,VLASS2.1,0.341,0.136,587.2010000000009,SN Ib,0.036,upper_limit,1.0954389101837337e+28,3.69191832755497e+26,1.6087698630137013
ZTF19aailsge,58524.799,ZTF19aailsge_VLASS3.1,60001.0,VLASS3.1,0.371,0.114,1476.201000000001,SN Ib,0.036,upper_limit,1.1918118348333288e+28,1.7885573859859226e+27,4.044386301369865
ZTF19aakirwj,58570.649,ZTF19aakirwj_VLASS2.1,59051.0,VLASS2.1,0.256,0.128,480.3510000000024,SN Ib,0.03165,upper_limit,6.316282380928768e+27,2.5900413537553923e+26,1.3160301369863079
ZTF19aakirwj,58570.649,ZTF19aakirwj_VLASS3.1,59988.0,VLASS3.1,0.33,0.141,1417.3510000000024,SN Ib,0.03165,upper_limit,8.142082756665991e+27,1.658836886085867e+27,3.8831534246575408
ZTF19aakkths,58528.499,ZTF19aakkths_VLASS1.2v2,58652.0,VLASS1.2v,0.977,0.146,123.50099999999657,SN IIb,0.0124,detection,3.5958958987687604e+27,2.0432314742214675e+25,0.33835890410957964
ZTF19aakkths,58528.499,ZTF19aakkths_VLASS2.2,59499.0,VLASS2.2,0.414,0.154,970.5009999999966,SN IIb,0.0124,upper_limit,1.5237470850463323e+27,8.700296760927485e+26,2.658906849315059
ZTF19aaknate,58549.589,ZTF19aaknate_VLASS2.1,59069.0,VLASS2.1,0.349,0.136,519.4110000000001,SN IIb,0.01188,upper_limit,1.178114359290011e+27,2.9777312316976228e+26,1.4230438356164385
ZTF19aaknate,58549.589,ZTF19aaknate_VLASS3.1,59968.0,VLASS3.1,0.684,0.25,1418.411,SN IIb,0.01188,upper_limit,2.3089691167746923e+27,1.6608779682154124e+27,3.8860575342465755
ZTF19aakpcuw,58531.909,ZTF19aakpcuw_VLASS2.1,59065.0,VLASS2.1,0.423,0.151,533.0910000000003,SN Ic,0.031,upper_limit,1.0002873284283e+28,3.121355075011307e+26,1.4605232876712337
ZTF19aakpcuw,58531.909,ZTF19aakpcuw_VLASS3.1,59986.0,VLASS3.1,0.395,0.124,1454.0910000000003,SN Ic,0.031,upper_limit,9.340744556245355e+27,1.74266151186633e+27,3.9838109589041104
ZTF19aalahqa,58533.839,ZTF19aalahqa_VLASS1.2v2,58549.0,VLASS1.2v,0.866,0.143,15.161000000000058,SN Ib,0.0439,detection,4.184403375070588e+28,3.585214239499963e+21,0.041536986301370024
ZTF19aalahqa,58533.839,ZTF19aalahqa_VLASS2.2,59482.0,VLASS2.2,0.575,0.146,948.161,SN Ib,0.0439,upper_limit,2.778327876057261e+28,8.368369739219405e+26,2.5977013698630134
ZTF19aalfsqm,58537.899,ZTF19aalfsqm_VLASS2.1,59109.0,VLASS2.1,0.332,0.129,571.1010000000024,SN Ic,0.0305,upper_limit,7.594176935068693e+27,3.521267547149913e+26,1.5646602739726092
ZTF19aalfsqm,58537.899,ZTF19aalfsqm_VLASS3.1,59962.0,VLASS3.1,0.193,0.094,1424.1010000000024,SN Ic,0.0305,upper_limit,4.414687194181498e+27,1.6731291928927326e+27,3.9016465753424723
ZTF19aalouag,58577.649,ZTF19aalouag_VLASS2.1,59063.0,VLASS2.1,0.51,0.186,485.3510000000024,SN Ib,0.0549,upper_limit,3.914802607225763e+28,2.6403308723283936e+26,1.3297287671232942
ZTF19aalouag,58577.649,ZTF19aalouag_VLASS3.1,59984.0,VLASS3.1,0.332,0.111,1406.3510000000024,SN Ib,0.0549,upper_limit,2.5484597364685364e+28,1.637713987902811e+27,3.853016438356171
ZTF19aamfupk,58563.519,ZTF19aamfupk_VLASS2.1,59095.0,VLASS2.1,0.42,0.158,531.4809999999998,SN Ib,0.01496,upper_limit,2.2586651096750515e+27,3.104160917762527e+26,1.4561123287671227
ZTF19aamfupk,58563.519,ZTF19aamfupk_VLASS3.1,59986.0,VLASS3.1,0.472,0.162,1422.4809999999998,SN Ib,0.01496,upper_limit,2.5383093613491053e+27,1.6694125480741065e+27,3.8972082191780815
ZTF19aamgghn,58562.599,ZTF19aamgghn_VLASS2.1,59119.0,VLASS2.1,0.296,0.148,556.400999999998,SN Ib,0.02968,upper_limit,6.403837773210625e+27,3.363734082930282e+26,1.5243863013698575
ZTF19aamgghn,58562.599,ZTF19aamgghn_VLASS3.1,59998.0,VLASS3.1,0.209,0.101,1435.400999999998,SN Ib,0.02968,upper_limit,4.5216286979764206e+27,1.699166154927138e+27,3.9326054794520493
ZTF19aamsetj,58583.709,ZTF19aamsetj_VLASS1.2v2,58634.0,VLASS1.2v,0.304,0.116,50.29099999999744,SN Ic,0.02751,upper_limit,5.632364970320986e+27,6.854672603475811e+22,0.1377835616438286
ZTF19aamsetj,58583.709,ZTF19aamsetj_VLASS2.2,59553.0,VLASS2.2,0.335,0.114,969.2909999999974,SN Ic,0.02751,upper_limit,6.206717977162927e+27,8.680364567225989e+26,2.655591780821911
ZTF19aanbpus,59161.869,ZTF19aanbpus_VLASS3.1,60003.0,VLASS3.1,1.657,0.212,841.1310000000012,SN IIb,0.00996,detection,3.920238850361757e+27,6.837325014022283e+26,2.3044684931506882
ZTF19aanfukh,58565.609,ZTF19aanfukh_VLASS2.1,59051.0,VLASS2.1,0.492,0.155,485.390999999996,SN Ic,0.02765,upper_limit,9.21045052295228e+27,2.6407349876013607e+26,1.3298383561643725
ZTF19aanfukh,58565.609,ZTF19aanfukh_VLASS3.1,59991.0,VLASS3.1,0.591,0.175,1425.390999999996,SN Ic,0.02765,upper_limit,1.1063772884278042e+28,1.6760916290786976e+27,3.905180821917797
ZTF19aanijpu,58606.679,ZTF19aanijpu_VLASS2.2,59533.0,VLASS2.2,0.333,0.127,926.3209999999964,SN Ic,0.05,upper_limit,2.105522755890387e+28,8.058461709551428e+26,2.5378657534246476
ZTF19aaoxvfe,58584.699,ZTF19aaoxvfe_VLASS2.1,59114.0,VLASS2.1,0.215,0.125,529.3009999999995,SN Ib,0.0364,upper_limit,7.065166891482191e+27,3.0809478923939158e+26,1.4501397260273958
ZTF19aaoxvfe,58584.699,ZTF19aaoxvfe_VLASS3.1,59966.0,VLASS3.1,0.323,0.113,1381.3009999999997,SN Ib,0.0364,upper_limit,1.0614180957901152e+28,1.590008421067481e+27,3.784386301369862
ZTF19aapadxs,58582.639,ZTF19aapadxs_VLASS3.1,59998.0,VLASS3.1,0.307,0.11,1415.3609999999971,SN IIb,0.035,upper_limit,9.30832542045966e+27,1.65500770138002e+27,3.877701369863006
ZTF19aapceyj,58588.539,ZTF19aapceyj_VLASS1.2v2,58600.0,VLASS1.2v,0.338,0.119,11.460999999995693,SN Ic,0.018,upper_limit,2.6434809755726366e+27,3.493760654928931e+21,0.0313999999999882
ZTF19aapceyj,58588.539,ZTF19aapceyj_VLASS2.2,59513.0,VLASS2.2,0.348,0.134,924.4609999999956,SN Ic,0.018,upper_limit,2.7216904718913536e+27,8.032132006947607e+26,2.5327698630136863
ZTF19aapwnmb,58574.869,ZTF19aapwnmb_VLASS2.1,59072.0,VLASS2.1,0.389,0.132,497.1310000000012,SN Ib,0.095,upper_limit,9.447362248858258e+28,2.7564029705884972e+26,1.3620027397260308
ZTF19aapwnmb,58574.869,ZTF19aapwnmb_VLASS3.1,59999.0,VLASS3.1,0.293,0.118,1424.1310000000012,SN Ib,0.095,upper_limit,7.115879534487066e+28,1.6731980577005816e+27,3.901728767123291
ZTF19aarfyvc,58609.709,ZTF19aarfyvc_VLASS2.1,59063.0,VLASS2.1,0.483,0.197,453.29099999999744,SN Ic,0.09,upper_limit,1.045775447242436e+29,2.335558542904539e+26,1.2418931506849245
ZTF19aarfyvc,58609.709,ZTF19aarfyvc_VLASS3.1,59984.0,VLASS3.1,0.247,0.105,1374.2909999999974,SN Ic,0.09,upper_limit,5.347961396871256e+28,1.5768452450189966e+27,3.7651808219178013
ZTF19aarhhfx,58635.579,ZTF19aarhhfx_VLASS2.1,59113.0,VLASS2.1,0.362,0.15,477.4210000000021,SN IIb,0.042,upper_limit,1.5966385880445126e+28,2.5607792128175747e+26,1.3080027397260332
ZTF19aarhhfx,58635.579,ZTF19aarhhfx_VLASS3.1,59969.0,VLASS3.1,0.386,0.152,1333.421000000002,SN IIb,0.042,upper_limit,1.702493080069563e+28,1.5032742179873728e+27,3.653208219178088
ZTF19aarnqys,58596.719,ZTF19aarnqys_VLASS2.2,59562.0,VLASS2.2,0.402,0.139,965.2810000000028,SN Ib,0.04,upper_limit,1.6035861692076048e+28,8.614457373654729e+26,2.6446054794520624
ZTF19aatfqzb,58684.869,ZTF19aatfqzb_VLASS2.2,59540.0,VLASS2.2,0.225,0.106,855.1310000000012,SN Ib/c,0.027,upper_limit,4.0125454792604424e+27,7.024661931192998e+26,2.34282465753425
ZTF19aatheus,58608.639,ZTF19aatheus_VLASS2.1,59099.0,VLASS2.1,0.879,0.134,490.36099999999715,SN Ic,0.01836,detection,7.156192469317352e+27,2.691134952914815e+26,1.3434547945205402
ZTF19aatheus,58608.639,ZTF19aatheus_VLASS3.1,60015.0,VLASS3.1,0.782,0.143,1406.3609999999971,SN Ic,0.01836,detection,6.366487498300535e+27,1.6377331423214e+27,3.8530438356164307
ZTF19aaugupw,58624.559,ZTF19aaugupw_VLASS1.2v2,58628.0,VLASS1.2v,0.397,0.15,3.440999999998894,SN IIb,0.04058,upper_limit,1.6312655564614404e+28,4.0639433651465014e+21,0.009427397260270943
ZTF19aaugupw,58624.559,ZTF19aaugupw_VLASS2.2,59545.0,VLASS2.2,0.328,0.121,920.4409999999988,SN IIb,0.04058,upper_limit,1.3477458501746912e+28,7.975339530880868e+26,2.521756164383558
ZTF19aavgukt,58609.589,ZTF19aavgukt_VLASS2.1,59072.0,VLASS2.1,0.577,0.192,462.41100000000006,SN Ic,0.0362,upper_limit,1.8747698604514509e+28,2.4198273869839284e+26,1.2668794520547946
ZTF19aavgukt,58609.589,ZTF19aavgukt_VLASS3.1,60008.0,VLASS3.1,0.31,0.127,1398.411,SN Ic,0.0362,upper_limit,1.0072420394106582e+28,1.6225331174794817e+27,3.83126301369863
ZTF19aavkvpw,58636.609,ZTF19aavkvpw_VLASS2.2,59549.0,VLASS2.2,0.273,0.117,912.390999999996,SN Ic-BL,0.027,upper_limit,4.8685551815026696e+27,7.862081366579338e+26,2.499701369863003
ZTF19aavoweu,58637.639,ZTF19aavoweu_VLASS2.1,59108.0,VLASS2.1,0.462,0.15,470.36099999999715,SN Ic,0.0359,upper_limit,1.4756947364169605e+28,2.493282015449556e+26,1.288660273972595
ZTF19aavoweu,58637.639,ZTF19aavoweu_VLASS3.1,60001.0,VLASS3.1,0.545,0.145,1363.3609999999971,SN Ic,0.0359,upper_limit,1.7408087258598345e+28,1.5570432608970883e+27,3.7352356164383482
ZTF19aawethv,58627.799,ZTF19aawethv_VLASS2.1,59068.0,VLASS2.1,0.368,0.153,440.201000000001,SN IIb,0.006,upper_limit,3.1406248126716414e+26,2.2150659029010023e+26,1.206030136986304
ZTF19aawqcgy,58638.639,ZTF19aawqcgy_VLASS2.1,59067.0,VLASS2.1,6.058,0.528,428.36099999999715,SN Ic-BL,0.02065,detection,6.2603459068872155e+28,2.1068596721003565e+26,1.17359178082191
ZTF19aawqcgy,58638.639,ZTF19aawqcgy_VLASS3.1,60002.0,VLASS3.1,6.24,0.457,1363.3609999999971,SN Ic-BL,0.02065,detection,6.448424968467518e+28,1.5570432608970883e+27,3.7352356164383482
ZTF19aawsday,58640.819,ZTF19aawsday_VLASS2.2,59528.0,VLASS2.2,0.658,0.13,887.1809999999969,SN Ic,0.02915,detection,1.3721007989283977e+28,7.481313905448495e+26,2.43063287671232
ZTF19aaxdzqt,58628.589,ZTF19aaxdzqt_VLASS2.1,59072.0,VLASS2.1,0.479,0.187,443.41100000000006,SN Ib/c,0.024,upper_limit,6.719619468461715e+27,2.244823121572125e+26,1.2148246575342467
ZTF19aaxdzqt,58628.589,ZTF19aaxdzqt_VLASS3.1,60008.0,VLASS3.1,0.349,0.133,1379.411,SN Ib/c,0.024,upper_limit,4.895923161781083e+27,1.586431536850265e+27,3.7792082191780825
ZTF19aaxfcpq,58640.649,ZTF19aaxfcpq_VLASS2.1,59108.0,VLASS2.1,0.426,0.171,467.3510000000024,SN Ic-BL,0.03800,upper_limit,1.529206612988607e+28,2.4653598168155198e+26,1.2804136986301435
ZTF19aaxfcpq,58640.649,ZTF19aaxfcpq_VLASS3.1,60001.0,VLASS3.1,0.467,0.159,1360.3510000000024,SN Ic-BL,0.03800,upper_limit,1.6763837752715481e+28,1.5516062085113814e+27,3.726989041095897
ZTF19aaxzdtw,58647.639,ZTF19aaxzdtw_VLASS2.2,59495.0,VLASS2.2,0.259,0.097,847.3609999999971,SN Ic,0.041,upper_limit,1.0870281867348848e+28,6.920000551105657e+26,2.321536986301362
ZTF19aazdsgo,58642.839,ZTF19aazdsgo_VLASS2.1,59076.0,VLASS2.1,0.571,0.172,433.16100000000006,SN Ib,0.02,upper_limit,5.529745474459303e+27,2.1504380364045097e+26,1.186742465753425
ZTF19aazdsgo,58642.839,ZTF19aazdsgo_VLASS3.1,59966.0,VLASS3.1,0.377,0.133,1323.161,SN Ib,0.02,upper_limit,3.650987817637753e+27,1.48112216457795e+27,3.6250986301369865
ZTF19aazwnwy,58647.569,ZTF19aazwnwy_VLASS2.1,59045.0,VLASS2.1,0.354,0.145,397.43099999999686,SN IIb,0.08528,upper_limit,6.83817294666815e+28,1.8422107680135454e+26,1.088852054794512
ZTF19aazwnwy,58647.569,ZTF19aazwnwy_VLASS3.1,59967.0,VLASS3.1,0.261,0.112,1319.4309999999969,SN IIb,0.08528,upper_limit,5.0417037827129585e+28,1.472860548060639e+27,3.614879452054786
ZTF19abafmwj,58656.649,ZTF19abafmwj_VLASS2.2,59495.0,VLASS2.2,0.37,0.167,838.3510000000024,SN Ic,0.034,upper_limit,1.057119373802979e+28,6.80055676603049e+26,2.296852054794527
ZTF19abauylg,58662.589,ZTF19abauylg_VLASS2.2,59485.0,VLASS2.2,0.413,0.152,822.4110000000001,SN Ic,0.044,upper_limit,2.0049539649005687e+28,6.591215826141411e+26,2.2531808219178084
ZTF19abbthwy,58661.589,ZTF19abbthwy_VLASS2.2,59504.0,VLASS2.2,1.231,0.347,842.4110000000001,SN IIb,0.025,upper_limit,1.8765786938197732e+28,6.854280001206404e+26,2.3079753424657534
ZTF19abbywep,58660.549,ZTF19abbywep_VLASS1.2v2,58675.0,VLASS1.2v,0.6,0.185,14.451000000000931,SN IIb,0.02895,upper_limit,1.2336837578542912e+28,3.6966603553452243e+21,0.03959178082192036
ZTF19abbywep,58660.549,ZTF19abbywep_VLASS2.2,59615.0,VLASS2.2,0.527,0.152,954.4510000000008,SN IIb,0.02895,upper_limit,1.0835855673153527e+28,8.458164992039762e+26,2.614934246575345
ZTF19abcegvm,58710.759,ZTF19abcegvm_VLASS2.2,59538.0,VLASS2.2,0.34,0.126,827.2410000000018,SN Ic,0.073,upper_limit,4.732468414509952e+28,6.654381556150351e+26,2.2664136986301417
ZTF19abcyqqg,58656.719,ZTF19abcyqqg_VLASS2.1,59145.0,VLASS2.1,0.493,0.177,488.2810000000027,SN Ib,0.04,upper_limit,1.9665870184560925e+28,2.670007824900352e+26,1.337756164383569
ZTF19abcyqqg,58656.719,ZTF19abcyqqg_VLASS3.1,60029.0,VLASS3.1,0.417,0.144,1372.281000000003,SN Ib,0.04,upper_limit,1.663421474028784e+28,1.5731967981936228e+27,3.7596739726027475
ZTF19abdoior,58671.639,ZTF19abdoior_VLASS2.2,59495.0,VLASS2.2,0.287,0.123,823.3609999999971,SN Ic,0.047,upper_limit,1.5965923863196657e+28,6.603621350327228e+26,2.255783561643828
ZTF19abfiqjg,58675.819,ZTF19abfiqjg_VLASS2.1,59063.0,VLASS2.1,0.498,0.184,387.18099999999686,SN Ic,0.0888,upper_limit,1.0479985122130126e+29,1.754661793108051e+26,1.06076986301369
ZTF19abfiqjg,58675.819,ZTF19abfiqjg_VLASS3.1,59980.0,VLASS3.1,0.432,0.114,1304.1809999999969,SN Ic,0.0888,upper_limit,9.09107143124541e+28,1.4393212768293096e+27,3.5730986301369776
ZTF19abfsxpw,58684.559,ZTF19abfsxpw_VLASS2.2,59519.0,VLASS2.2,0.459,0.162,834.4409999999989,SN Ic-BL,0.0292,upper_limit,9.604909433527227e+27,6.74897277367208e+26,2.286139726027394
ZTF19abgfuhh,58678.799,ZTF19abgfuhh_VLASS2.2,59526.0,VLASS2.2,0.364,0.128,847.2010000000009,SN IIb,0.0354,upper_limit,1.1296861089523343e+28,6.917872465538627e+26,2.321098630136989
ZTF19abgnbjr,58676.809,ZTF19abgnbjr_VLASS2.2,59559.0,VLASS2.2,0.321,0.146,882.1909999999989,SN Ib/c,0.031,upper_limit,7.590832917860149e+27,7.404290222788522e+26,2.4169616438356134
ZTF19ablesob,58702.759,ZTF19ablesob_VLASS2.2,59570.0,VLASS2.2,0.312,0.134,867.2410000000018,SN Ic-BL,0.0558,upper_limit,2.4772521765426293e+28,7.189186118755115e+26,2.376002739726032
ZTF19abpangr,58695.849,ZTF19abpangr_VLASS2.2,59495.0,VLASS2.2,0.302,0.106,799.150999999998,SN Ic-BL,0.0383,upper_limit,1.1017489245879216e+28,6.25784808927752e+26,2.1894547945205427
ZTF19abqmsbk,58734.499,ZTF19abqmsbk_VLASS2.2,59494.0,VLASS2.2,0.31,0.133,759.5009999999966,SN Ic,0.02723,upper_limit,5.624889489499657e+27,5.7476015617922923e+26,2.080824657534237
ZTF19abqmsnk,58723.589,ZTF19abqmsnk_VLASS2.2,59497.0,VLASS2.2,0.43,0.147,773.4110000000001,SN IIb,0.03561,upper_limit,1.3508120851584913e+28,5.923538709232394e+26,2.1189342465753427
ZTF19abqqrgy,58714.759,ZTF19abqqrgy_VLASS2.1,59142.0,VLASS2.1,0.457,0.174,427.2410000000018,SN Ib,0.0296,upper_limit,9.832624766631879e+27,2.0967471809944555e+26,1.170523287671238
ZTF19abqqrgy,58714.759,ZTF19abqqrgy_VLASS3.1,60029.0,VLASS3.1,0.208,0.151,1314.2410000000018,SN Ib,0.0296,upper_limit,4.475242782186937e+27,1.4614032452342737e+27,3.6006602739726077
ZTF19abqshry,58727.559,ZTF19abqshry_VLASS2.2,59520.0,VLASS2.2,0.333,0.155,792.4409999999989,SN Ic-BL,0.03082,upper_limit,7.781369506910258e+27,6.166180015021365e+26,2.1710712328767094
ZTF19abqwtfu,58726.779,ZTF19abqwtfu_VLASS2.1,59070.0,VLASS2.1,0.311,0.133,343.22099999999773,SN Ic-BL,0.01435,upper_limit,1.537468260721795e+27,1.4164749990016135e+26,0.9403315068493089
ZTF19abqxibq,58733.749,ZTF19abqxibq_VLASS2.1,59047.0,VLASS2.1,0.588,0.176,313.25099999999657,SN Ib,0.082,upper_limit,1.04548003153211e+29,1.2071556001164569e+26,0.8582219178082098
ZTF19abqxibq,58733.749,ZTF19abqxibq_VLASS3.1,59979.0,VLASS3.1,0.725,0.212,1245.2509999999966,SN Ib,0.082,upper_limit,1.2890697667700335e+29,1.3270691062771086e+27,3.4116465753424565
ZTF19abqykei,58735.879,ZTF19abqykei_VLASS2.1,59136.0,VLASS2.1,0.418,0.161,400.1209999999992,SN IIb,0.0355,upper_limit,1.3048062919142527e+28,1.865163746054575e+26,1.0962219178082169
ZTF19abqykei,58735.879,ZTF19abqykei_VLASS3.1,60019.0,VLASS3.1,0.55,0.135,1283.1209999999992,SN IIb,0.0355,detection,1.7168503840977011e+28,1.3957072179470111e+27,3.515399999999998
ZTF19abrirmk,58722.839,ZTF19abrirmk_VLASS2.1,59138.0,VLASS2.1,0.328,0.135,415.16100000000006,SN Ib,0.065,upper_limit,3.5797393816270896e+28,1.9901963407233355e+26,1.1374273972602742
ZTF19abrirmk,58722.839,ZTF19abrirmk_VLASS3.1,60028.0,VLASS3.1,0.295,0.121,1305.161,SN Ib,0.065,upper_limit,3.2195826755487544e+28,1.4414650818021087e+27,3.575783561643836
ZTF19abtsnyy,58734.829,ZTF19abtsnyy_VLASS2.2,59540.0,VLASS2.2,0.291,0.112,805.1710000000021,SN Ic,0.04,upper_limit,1.160804913530878e+28,6.343836702657729e+26,2.205947945205485
ZTF19abucwzt,58713.889,ZTF19abucwzt_VLASS2.2,59551.0,VLASS2.2,3.189,0.252,837.1109999999971,SN Ib,0.01650,detection,2.0910452874228206e+28,6.784181232197665e+26,2.29345479452054
ZTF19abupned,58733.529,ZTF19abupned_VLASS2.2,59527.0,VLASS2.2,0.301,0.118,793.4709999999977,SN Ic-BL,0.05,upper_limit,1.9031902388078273e+28,6.1794224461350496e+26,2.1738931506849255
ZTF19abvdgqo,58727.669,ZTF19abvdgqo_VLASS2.2,59492.0,VLASS2.2,0.483,0.142,764.3309999999983,SN Ib,0.03683,upper_limit,1.625934129003984e+28,5.808570796303721e+26,2.094057534246571
ZTF19abxjrge,58739.679,ZTF19abxjrge_VLASS2.1,59063.0,VLASS2.1,0.379,0.136,323.3209999999963,SN IIb,0.02170,upper_limit,4.3317669557278537e+27,1.2772234933164937e+26,0.8858109589040993
ZTF19abxjrge,58739.679,ZTF19abxjrge_VLASS3.1,59975.0,VLASS3.1,0.261,0.106,1235.3209999999965,SN IIb,0.02170,upper_limit,2.983090172678021e+27,1.3097631595460583e+27,3.384441095890401
ZTF19abxqppy,58739.489,ZTF19abxqppy_VLASS2.2,59533.0,VLASS2.2,0.359,0.128,793.5109999999986,SN IIb,0.01413,upper_limit,1.7201936011937342e+27,6.179936941363661e+26,2.1740027397260238
ZTF19abxtcio,58739.679,ZTF19abxtcio_VLASS2.2,59503.0,VLASS2.2,0.256,0.097,763.3209999999963,SN IIb,0.0155,upper_limit,1.479088708801554e+27,5.7958003021369264e+26,2.091290410958894
ZTF19abzqywg,58746.859,ZTF19abzqywg_VLASS2.2,59621.0,VLASS2.2,0.379,0.155,874.140999999996,SN Ib,0.045,upper_limit,1.9272436827282724e+28,7.283595751651503e+26,2.3949068493150576
ZTF19abztknu,58771.699,ZTF19abztknu_VLASS2.2,59556.0,VLASS2.2,0.288,0.11,784.3009999999995,SN Ib,0.0535,upper_limit,2.0952439720613677e+28,6.061921023024292e+26,2.148769863013697
