name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,grb_luminosity_cgs,time_years
ZTF18aakctzv,58238.629,ZTF18aakctzv_VLASS3.1,59967.0,VLASS3.1,0.41,0.122,1728.3709999999992,SN IIP,0.0232,upper_limit,5.368243443038997e+27,2.2266429095318086e+27,4.735263013698628
ZTF18aakfabl,58413.869,ZTF18aakfabl_VLASS2.1,59128.0,VLASS2.1,1.442,0.351,714.1310000000012,SN II,0.035,detection,4.372184122574212e+28,5.173564538756403e+26,1.9565232876712362
ZTF18aakfabl,58413.869,ZTF18aakfabl_VLASS3.1,59991.0,VLASS3.1,1.366,0.309,1577.1310000000012,SN II,0.035,detection,4.14175000793091e+28,1.9708226916144932e+27,4.3209068493150715
ZTF18aakrnvd,58302.569,ZTF18aakrnvd_VLASS2.1,59045.0,VLASS2.1,0.329,0.148,742.4309999999969,SN IIn,0.0453,upper_limit,1.6961003153293292e+28,5.5325542290270695e+26,2.0340575342465668
ZTF18aakrnvd,58302.569,ZTF18aakrnvd_VLASS3.1,59967.0,VLASS3.1,0.314,0.133,1664.4309999999969,SN IIn,0.0453,upper_limit,1.6187705137185693e+28,2.126780633656218e+27,4.56008493150684
ZTF18aamfrvy,58245.649,ZTF18aamfrvy_VLASS1.2v2,58573.0,VLASS1.2v,0.345,0.132,327.3510000000024,SN IIP,0.01564,upper_limit,2.029899491164159e+27,1.3063238381122722e+26,0.8968520547945271
ZTF18aamfrvy,58245.649,ZTF18aamfrvy_VLASS2.2,59502.0,VLASS2.2,0.346,0.137,1256.3510000000024,SN IIP,0.01564,upper_limit,2.0357832578052147e+27,1.346914453036696e+27,3.442057534246582
ZTF18aamftst,58302.569,ZTF18aamftst_VLASS1.2v2,58573.0,VLASS1.2v,0.36,0.119,270.43099999999686,SN IIn,0.0378,upper_limit,1.2783494328428007e+28,9.373376845047548e+25,0.7409068493150599
ZTF18aamftst,58302.569,ZTF18aamftst_VLASS2.2,59502.0,VLASS2.2,0.293,0.111,1199.4309999999969,SN IIn,0.0378,upper_limit,1.040434399508168e+28,1.2457636735600476e+27,3.2861123287671146
ZTF18aapifti,58266.579,ZTF18aapifti_VLASS1.2v2,58587.0,VLASS1.2v,0.373,0.136,320.4210000000021,SN IIP,0.0216,upper_limit,4.2233615929237014e+27,1.2567734945426347e+26,0.8778657534246632
ZTF18aapifti,58266.579,ZTF18aapifti_VLASS2.2,59551.0,VLASS2.2,0.311,0.112,1284.421000000002,SN IIP,0.0216,upper_limit,3.5213551083090375e+27,1.3980946754765434e+27,3.518961643835622
ZTF18aaqfqaa,58245.659,ZTF18aaqfqaa_VLASS2.1,59067.0,VLASS2.1,0.338,0.134,821.3410000000003,SN II,0.0218,upper_limit,3.899424882327385e+27,6.577254073946865e+26,2.250249315068494
ZTF18aaqfqaa,58245.659,ZTF18aaqfqaa_VLASS3.1,60002.0,VLASS3.1,0.349,0.13,1756.3410000000003,SN II,0.0218,upper_limit,4.0263292424031286e+27,2.2812713450450584e+27,4.8118931506849325
ZTF18aaqkdwu,58602.639,ZTF18aaqkdwu_VLASS2.2,59540.0,VLASS2.2,0.291,0.123,937.3609999999971,SN II,0.06037,upper_limit,2.7219207956152577e+28,8.21504252655355e+26,2.5681123287671155
ZTF18aaqkoyr,58256.629,ZTF18aaqkoyr_VLASS1.2v2,58612.0,VLASS1.2v,0.347,0.136,355.3709999999992,SN II,0.02389,upper_limit,4.8225615146098053e+27,1.5067775110721261e+26,0.9736191780821896
ZTF18aaqkoyr,58256.629,ZTF18aaqkoyr_VLASS2.2,59540.0,VLASS2.2,0.347,0.147,1283.3709999999992,SN II,0.02389,upper_limit,4.8225615146098053e+27,1.3961662152540531e+27,3.516084931506847
ZTF18aarasof,58259.779,ZTF18aarasof_VLASS2.1,59099.0,VLASS2.1,0.257,0.118,839.2209999999977,SN IIn,0.044,upper_limit,1.247634791717787e+28,6.812055147449721e+26,2.29923561643835
ZTF18aarasof,58259.779,ZTF18aarasof_VLASS3.1,60015.0,VLASS3.1,0.475,0.113,1755.2209999999975,SN IIn,0.044,detection,2.3059397901398786e+28,2.279075281047665e+27,4.80882465753424
ZTF18aartimj,58260.699,ZTF18aartimj_VLASS1.2v2,58584.0,VLASS1.2v,0.246,0.123,323.3009999999995,SN II,0.028,upper_limit,4.7249832951050624e+27,1.277079810913487e+26,0.8857561643835602
ZTF18aartimj,58260.699,ZTF18aartimj_VLASS2.2,59533.0,VLASS2.2,0.368,0.145,1272.3009999999997,SN II,0.028,upper_limit,7.068267693490498e+27,1.3759007989221632e+27,3.485756164383561
ZTF18aasxvsg,58256.649,ZTF18aasxvsg_VLASS2.1,59111.0,VLASS2.1,0.392,0.124,854.3510000000024,SN II,0.0248,upper_limit,5.878815220790388e+27,7.014116302582255e+26,2.3406876712328835
ZTF18aasxvsg,58256.649,ZTF18aasxvsg_VLASS3.1,60001.0,VLASS3.1,0.281,0.1,1744.3510000000024,SN II,0.0248,upper_limit,4.214150706740049e+27,2.257798837857645e+27,4.779043835616445
ZTF18aasyjhd,59763.709,ZTF18aasyjhd_VLASS3.1,59987.0,VLASS3.1,0.296,0.115,223.29099999999744,SN II,0.143,upper_limit,1.7328528216194755e+29,6.691090745797066e+25,0.6117561643835546
ZTF18aaszvfn,59303.649,ZTF18aaszvfn_VLASS3.1,59979.0,VLASS3.1,0.281,0.117,675.3510000000024,SN IIP,0.02690,upper_limit,4.973439402188185e+27,4.703796149449706e+26,1.8502767123287736
ZTF18aatjlhe,58430.929,ZTF18aatjlhe_VLASS2.1,59062.0,VLASS2.1,0.693,0.185,631.0709999999963,SN II,0.03,upper_limit,1.532499689625251e+28,4.178824259864612e+26,1.7289616438356061
ZTF18aatjlhe,58430.929,ZTF18aatjlhe_VLASS3.1,59979.0,VLASS3.1,0.781,0.186,1548.0709999999965,SN II,0.03,detection,1.7271028248157596e+28,1.9136893988450697e+27,4.241290410958895
ZTF18aatlfus,58242.799,ZTF18aatlfus_VLASS2.1,59103.0,VLASS2.1,0.467,0.124,860.2010000000009,SN IIP,0.0451,upper_limit,2.385638564177187e+28,7.093360011166066e+26,2.3567150684931533
ZTF18aatlfus,58242.799,ZTF18aatlfus_VLASS3.1,59966.0,VLASS3.1,0.304,0.138,1723.201000000001,SN IIP,0.0451,upper_limit,1.5529638619054925e+28,2.2168014917651827e+27,4.721098630136989
ZTF18aatyqds,58259.779,ZTF18aatyqds_VLASS2.1,59104.0,VLASS2.1,0.29,0.123,844.2209999999977,SN IIP,0.02,upper_limit,2.8084521674136566e+27,6.878283071331944e+26,2.3129342465753364
ZTF18aatyqds,58259.779,ZTF18aatyqds_VLASS3.1,60012.0,VLASS3.1,0.419,0.101,1752.2209999999975,SN IIP,0.02,detection,4.057729166021801e+27,2.273196486574475e+27,4.800605479452048
ZTF18aauenwu,58248.849,ZTF18aauenwu_VLASS2.1,59074.0,VLASS2.1,0.342,0.141,825.150999999998,SN IIn,0.0475,upper_limit,1.9446444555114737e+28,6.627020429945125e+26,2.2606876712328714
ZTF18aauenwu,58248.849,ZTF18aauenwu_VLASS3.1,60007.0,VLASS3.1,0.314,0.11,1758.150999999998,SN IIn,0.0475,upper_limit,1.7854337983350953e+28,2.284821850734692e+27,4.8168520547945155
ZTF18aauxzle,58252.689,ZTF18aauxzle_VLASS2.1,59094.0,VLASS2.1,0.379,0.133,841.3110000000015,SN II,0.04,upper_limit,1.5118387018151297e+28,6.839708329507253e+26,2.3049616438356204
ZTF18aauxzle,58252.689,ZTF18aauxzle_VLASS3.1,60008.0,VLASS3.1,0.367,0.097,1755.3110000000015,SN II,0.04,upper_limit,1.4639704579581863e+28,2.2792517240850758e+27,4.8090712328767165
ZTF18aavqdyq,58333.709,ZTF18aavqdyq_VLASS1.2v2,58609.0,VLASS1.2v,0.342,0.14,275.29099999999744,SN II,0.026,upper_limit,5.647322528708752e+27,9.671967075372448e+25,0.7542219178082121
ZTF18aavqdyq,58333.709,ZTF18aavqdyq_VLASS2.2,59495.0,VLASS2.2,0.344,0.135,1161.2909999999974,SN II,0.026,upper_limit,5.680347806654415e+27,1.1756136239621226e+27,3.181619178082185
ZTF18aavskep,58278.629,ZTF18aavskep_VLASS1.2v2,58556.0,VLASS1.2v,0.197,0.113,277.3709999999992,SN IIn,0.046,upper_limit,1.0482787022704883e+28,9.794064628497867e+25,0.7599205479452033
ZTF18aavskep,58278.629,ZTF18aavskep_VLASS2.2,59552.0,VLASS2.2,0.349,0.109,1273.3709999999992,SN IIn,0.046,upper_limit,1.8571028786416267e+28,1.3778543326973828e+27,3.4886876712328743
ZTF18aawgrxz,59392.609,ZTF18aawgrxz_VLASS3.1,59979.0,VLASS3.1,0.295,0.101,586.390999999996,SN II,0.0267,upper_limit,5.142360509936235e+27,3.6833848594535404e+26,1.6065506849314959
ZTF18aawpwlf,58960.589,ZTF18aawpwlf_VLASS2.2,59551.0,VLASS2.2,0.194,0.101,590.4110000000001,SN II,0.02344,upper_limit,2.5938429457579397e+27,3.725814447199839e+26,1.617564383561644
ZTF18aawyjjq,58262.759,ZTF18aawyjjq_VLASS2.1,59104.0,VLASS2.1,0.387,0.138,841.2410000000018,SN II,0.04,upper_limit,1.5437508643864257e+28,6.838781446494822e+26,2.3047698630137035
ZTF18aawyjjq,58262.759,ZTF18aawyjjq_VLASS3.1,60012.0,VLASS3.1,0.28,0.125,1749.2410000000018,SN II,0.04,upper_limit,1.1169256899953468e+28,2.2673619622084584e+27,4.792441095890416
ZTF18aaxjuwy,58283.619,ZTF18aaxjuwy_VLASS1.2v2,58604.0,VLASS1.2v,0.359,0.121,320.3810000000012,SN IIn,0.0828,upper_limit,6.515351146738614e+28,1.2564942590889398e+26,0.877756164383565
ZTF18aaxjuwy,58283.619,ZTF18aaxjuwy_VLASS2.2,59504.0,VLASS2.2,0.41,0.166,1220.3810000000012,SN IIn,0.0828,upper_limit,7.440930279005103e+28,1.2838930857630478e+27,3.343509589041099
ZTF18aaxkqgy,58265.759,ZTF18aaxkqgy_VLASS1.2v2,58655.0,VLASS1.2v,0.368,0.13,389.2410000000018,SN IIP,0.02,upper_limit,3.563828957269743e+27,1.7724889956120637e+26,1.066413698630142
ZTF18aaxkqgy,58265.759,ZTF18aaxkqgy_VLASS2.2,59558.0,VLASS2.2,0.206,0.099,1292.2410000000018,SN IIP,0.02,upper_limit,1.9949694706455626e+27,1.4133287919445481e+27,3.540386301369868
ZTF18aaxnqjb,58273.589,ZTF18aaxnqjb_VLASS2.1,59068.0,VLASS2.1,0.432,0.164,794.4110000000001,SN II,0.054,upper_limit,3.2041535629438853e+28,6.191517551083277e+26,2.176468493150685
ZTF18aaxnqjb,58273.589,ZTF18aaxnqjb_VLASS3.1,59981.0,VLASS3.1,0.256,0.102,1707.411,SN II,0.054,upper_limit,1.8987576669297096e+28,2.1924608638840287e+27,4.677838356164384
ZTF18aaxxfgs,58281.629,ZTF18aaxxfgs_VLASS1.2v2,58563.0,VLASS1.2v,0.512,0.14,281.3709999999992,SN IIn,0.026,upper_limit,8.454471154090293e+27,1.003058604842019e+26,0.7708794520547922
ZTF18aaxxfgs,58281.629,ZTF18aaxxfgs_VLASS2.2,59558.0,VLASS2.2,0.385,0.129,1276.3709999999992,SN IIn,0.026,upper_limit,6.357366004540552e+27,1.3833375512275622e+27,3.4969068493150663
ZTF18aayyxxp,58268.639,ZTF18aayyxxp_VLASS2.1,59094.0,VLASS2.1,0.385,0.118,825.3609999999971,SN IIP,0.023,upper_limit,4.952906224597626e+27,6.62976766707237e+26,2.2612630136986223
ZTF18aayyxxp,58268.639,ZTF18aayyxxp_VLASS3.1,60008.0,VLASS3.1,0.259,0.098,1739.3609999999971,SN IIP,0.023,upper_limit,3.331955096547494e+27,2.2480542287760777e+27,4.765372602739718
ZTF18aazjflo,59673.769,ZTF18aazjflo_VLASS3.1,60014.0,VLASS3.1,0.4,0.122,340.23099999999977,SN II,0.04414,upper_limit,1.9546138857046242e+28,1.3961938043465038e+26,0.9321397260273966
ZTF18abaelhi,58272.569,ZTF18abaelhi_VLASS1.2v2,58595.0,VLASS1.2v,0.387,0.153,322.43099999999686,SN II,0.02253,upper_limit,4.773913252688624e+27,1.270840068525479e+26,0.8833726027397174
ZTF18abaelhi,58272.569,ZTF18abaelhi_VLASS2.2,59524.0,VLASS2.2,0.261,0.131,1251.4309999999969,SN II,0.02253,upper_limit,3.2196159146039554e+27,1.3380240192877236e+27,3.4285780821917724
ZTF18abbpxik,58288.649,ZTF18abbpxik_VLASS1.2v2,58556.0,VLASS1.2v,0.432,0.145,267.3510000000024,SN II,0.03236,upper_limit,1.1153873912907517e+28,9.184200587757345e+25,0.7324684931506915
ZTF18abbpxik,58288.649,ZTF18abbpxik_VLASS2.2,59552.0,VLASS2.2,0.282,0.126,1263.3510000000024,SN II,0.03236,upper_limit,7.281001026481295e+27,1.359604762971648e+27,3.461235616438363
ZTF18abbpyvk,58301.549,ZTF18abbpyvk_VLASS1.2v2,58574.0,VLASS1.2v,0.378,0.134,272.45100000000093,SN IIP,0.02218,upper_limit,4.516797636929956e+27,9.498363812239744e+25,0.7464410958904135
ZTF18abbpyvk,58301.549,ZTF18abbpyvk_VLASS2.2,59497.0,VLASS2.2,0.377,0.142,1195.451000000001,SN IIP,0.02218,upper_limit,4.5048484368322575e+27,1.2380931123099538e+27,3.2752082191780847
ZTF18abceakp,58293.589,ZTF18abceakp_VLASS2.1,59093.0,VLASS2.1,0.369,0.158,799.4110000000001,SN II,0.03,upper_limit,8.16006328242017e+27,6.261550967421808e+26,2.1901671232876714
ZTF18abceakp,58293.589,ZTF18abceakp_VLASS3.1,59990.0,VLASS3.1,0.349,0.115,1696.411,SN II,0.03,upper_limit,7.71778342971447e+27,2.1755306043296427e+27,4.647701369863014
ZTF18abcezmh,58289.759,ZTF18abcezmh_VLASS1.2v2,58609.0,VLASS1.2v,0.379,0.156,319.2410000000018,SN II,0.057,upper_limit,3.1453669485819127e+28,1.2485474808137183e+26,0.8746328767123337
ZTF18abcezmh,58289.759,ZTF18abcezmh_VLASS2.2,59495.0,VLASS2.2,0.604,0.211,1205.2410000000018,SN II,0.057,upper_limit,5.012669226763787e+28,1.257000424327198e+27,3.302030136986306
ZTF18abcfdzu,58340.559,ZTF18abcfdzu_VLASS2.1,59063.0,VLASS2.1,0.43,0.172,722.4409999999989,SN IIP,0.125,upper_limit,1.8802612233108412e+29,5.276601543569156e+26,1.9792904109589011
ZTF18abcfdzu,58340.559,ZTF18abcfdzu_VLASS3.1,59984.0,VLASS3.1,0.336,0.11,1643.440999999999,SN IIP,0.125,upper_limit,1.4692273744940528e+29,2.0962190734432823e+27,4.502578082191778
ZTF18abckutn,58289.719,ZTF18abckutn_VLASS2.1,59063.0,VLASS2.1,0.644,0.194,773.2810000000027,SN IIP,0.0401,upper_limit,2.582162836776251e+28,5.921894383490846e+26,2.1185780821917883
ZTF18abckutn,58289.719,ZTF18abckutn_VLASS3.1,59984.0,VLASS3.1,0.342,0.117,1694.281000000003,SN IIP,0.0401,upper_limit,1.371272810834593e+28,2.1722548147873744e+27,4.641865753424666
ZTF18abcpmwh,58290.579,ZTF18abcpmwh_VLASS2.1,59112.0,VLASS2.1,0.295,0.137,821.4210000000021,SN IIP,0.01543,upper_limit,1.6888815060257083e+27,6.578297547939557e+26,2.2504684931506906
ZTF18abcptmt,58292.709,ZTF18abcptmt_VLASS2.1,59072.0,VLASS2.1,0.379,0.134,779.2909999999974,SN II,0.05,upper_limit,2.3963757491965666e+28,5.998100961555262e+26,2.135043835616431
ZTF18abcptmt,58292.709,ZTF18abcptmt_VLASS3.1,59999.0,VLASS3.1,0.315,0.118,1706.2909999999974,SN II,0.05,upper_limit,1.991710715031447e+28,2.1907360587137357e+27,4.674769863013692
ZTF18abcyhju,58284.609,ZTF18abcyhju_VLASS2.1,59114.0,VLASS2.1,0.45,0.138,829.390999999996,SN II,0.01524,upper_limit,2.512488629962379e+27,6.682573558859693e+26,2.27230410958903
ZTF18abcyues,58284.689,ZTF18abcyues_VLASS2.1,59045.0,VLASS2.1,0.335,0.157,760.3110000000015,SN II,0.03763,upper_limit,1.1786088250654416e+28,5.757808287320512e+26,2.0830438356164427
ZTF18abcyues,58284.689,ZTF18abcyues_VLASS3.1,59960.0,VLASS3.1,0.446,0.182,1675.3110000000015,SN II,0.03763,upper_limit,1.5691329432214535e+28,2.143116607049151e+27,4.589893150684936
ZTF18abdbysy,58292.689,ZTF18abdbysy_VLASS2.1,59063.0,VLASS2.1,0.358,0.18,770.3110000000015,SN II,0.01127,upper_limit,1.0865776724218653e+27,5.884376946270203e+26,2.110441095890415
ZTF18abdfwcy,58294.559,ZTF18abdfwcy_VLASS2.1,59104.0,VLASS2.1,0.285,0.148,809.4409999999989,SN IIP,0.014,upper_limit,1.3403392060021147e+27,6.405148644172276e+26,2.217646575342463
ZTF18abdjmfh,58296.569,ZTF18abdjmfh_VLASS2.1,59096.0,VLASS2.1,0.289,0.126,799.4309999999969,SN IIP,0.03,upper_limit,6.390943871597368e+27,6.261835845037356e+26,2.1902219178082105
ZTF18abdjmfh,58296.569,ZTF18abdjmfh_VLASS3.1,60004.0,VLASS3.1,0.373,0.137,1707.4309999999969,SN IIP,0.03,upper_limit,8.248519252961311e+27,2.1924916660269096e+27,4.677893150684923
ZTF18abdrbqp,58297.609,ZTF18abdrbqp_VLASS2.1,59112.0,VLASS2.1,0.459,0.135,814.390999999996,SN IIP,0.019,upper_limit,4.005734198023325e+27,6.476556573566708e+26,2.2312082191780713
ZTF18abeajml,58304.629,ZTF18abeajml_VLASS2.1,59098.0,VLASS2.1,0.477,0.115,793.3709999999992,SN II,0.03651,detection,1.5772212909427138e+28,6.1781362819981066e+26,2.1736191780821894
ZTF18abeajml,58304.629,ZTF18abeajml_VLASS3.1,59987.0,VLASS3.1,0.365,0.136,1682.3709999999992,SN II,0.03651,upper_limit,1.2068884092119297e+28,2.1539532290164605e+27,4.609235616438354
ZTF18abesqnb,58310.579,ZTF18abesqnb_VLASS3.1,59998.0,VLASS3.1,0.553,0.241,1687.421000000002,SN II,0.07,upper_limit,7.048330238866068e+28,2.161710203485627e+27,4.623071232876718
ZTF18abffyqp,58298.599,ZTF18abffyqp_VLASS1.2v2,58607.0,VLASS1.2v,0.403,0.112,308.400999999998,SN II,0.03130,upper_limit,9.719534344600328e+27,1.17600232166456e+26,0.844934246575337
ZTF18abffyqp,58298.599,ZTF18abffyqp_VLASS2.2,59520.0,VLASS2.2,0.364,0.117,1221.400999999998,SN II,0.03130,upper_limit,8.77893424673578e+27,1.2856529088062236e+27,3.3463041095890356
ZTF18abfzixe,58317.649,ZTF18abfzixe_VLASS2.1,59109.0,VLASS2.1,0.632,0.12,791.3510000000024,SN IIP,0.034,detection,1.8056741736310343e+28,6.152178389096588e+26,2.168084931506856
ZTF18abfzixe,58317.649,ZTF18abfzixe_VLASS3.1,59962.0,VLASS3.1,0.355,0.136,1644.3510000000024,SN IIP,0.034,upper_limit,1.0142631829731287e+28,2.0975429067808792e+27,4.505071232876719
ZTF18abgladq,58305.549,ZTF18abgladq_VLASS1.2v2,58584.0,VLASS1.2v,0.661,0.197,278.45100000000093,SN IIP,0.0356,upper_limit,2.075284651113712e+28,9.857702862182864e+25,0.7628794520547971
ZTF18abgladq,58305.549,ZTF18abgladq_VLASS2.2,59533.0,VLASS2.2,0.538,0.169,1227.451000000001,SN IIP,0.0356,upper_limit,1.6891121668671364e+28,1.2961103909170727e+27,3.362879452054797
ZTF18abgzkmf,58310.769,ZTF18abgzkmf_VLASS2.1,59097.0,VLASS2.1,1.14,0.189,786.2309999999998,SN II,0.01351,detection,4.988956192613497e+27,6.086577450183318e+26,2.154057534246575
ZTF18abgzkmf,58310.769,ZTF18abgzkmf_VLASS3.1,59988.0,VLASS3.1,1.254,0.189,1677.2309999999998,SN II,0.01351,detection,5.487851811874847e+27,2.1460627773284352e+27,4.595153424657534
ZTF18abiiqdl,58324.559,ZTF18abiiqdl_VLASS3.1,59998.0,VLASS3.1,0.292,0.131,1673.440999999999,SN II,0.03,upper_limit,6.457285849503224e+27,2.140247807006991e+27,4.584769863013696
ZTF18abimhfu,58312.569,ZTF18abimhfu_VLASS2.1,59109.0,VLASS2.1,0.262,0.127,796.4309999999969,SN II,0.05,upper_limit,1.6565974836134578e+28,6.219169406755582e+26,2.182002739726019
ZTF18abimhfu,58312.569,ZTF18abimhfu_VLASS3.1,59962.0,VLASS3.1,0.297,0.125,1649.4309999999969,SN II,0.05,upper_limit,1.8778986741725075e+28,2.104934987069144e+27,4.518989041095882
ZTF18abjkryl,58313.649,ZTF18abjkryl_VLASS1.2v2,58565.0,VLASS1.2v,0.446,0.123,251.3510000000024,SN II,0.0154,upper_limit,2.5433263466471986e+27,8.262400441649688e+25,0.6886328767123353
ZTF18abjkryl,58313.649,ZTF18abjkryl_VLASS2.2,59488.0,VLASS2.2,0.372,0.131,1174.3510000000024,SN II,0.0154,upper_limit,2.1213394640196365e+27,1.1977934030976532e+27,3.2174000000000067
ZTF18abjndhh,58314.549,ZTF18abjndhh_VLASS2.1,59128.0,VLASS2.1,0.603,0.13,813.4510000000009,SN II,0.01312,detection,2.487279224816091e+27,6.462968874332618e+26,2.2286328767123313
ZTF18abjndhh,58314.549,ZTF18abjndhh_VLASS3.1,59991.0,VLASS3.1,0.618,0.148,1676.451000000001,SN II,0.01312,detection,2.54915184234883e+27,2.144865814509654e+27,4.593016438356167
ZTF18abjovdz,58314.779,ZTF18abjovdz_VLASS2.1,59051.0,VLASS2.1,0.486,0.174,736.2209999999977,SN II,0.024,upper_limit,6.817818500359902e+27,5.452491317546015e+26,2.017043835616432
ZTF18abjovdz,58314.779,ZTF18abjovdz_VLASS3.1,60024.0,VLASS3.1,0.419,0.126,1709.2209999999975,SN II,0.024,upper_limit,5.877913480762962e+27,2.1952487490683522e+27,4.682797260273966
ZTF18abklbam,58327.549,ZTF18abklbam_VLASS2.1,59045.0,VLASS2.1,0.391,0.139,717.4510000000009,SN II,0.03,upper_limit,8.646571120396441e+27,5.214575486102463e+26,1.9656191780821943
ZTF18abklbam,58327.549,ZTF18abklbam_VLASS3.1,59967.0,VLASS3.1,0.266,0.105,1639.451000000001,SN II,0.03,upper_limit,5.882322040985813e+27,2.090415789741743e+27,4.491646575342468
ZTF18ablqehq,58338.539,ZTF18ablqehq_VLASS1.2v2,58588.0,VLASS1.2v,0.443,0.139,249.4609999999957,SN IIn,0.03069,upper_limit,1.026269314732456e+28,8.15793181857281e+25,0.6834547945205361
ZTF18ablqehq,58338.539,ZTF18ablqehq_VLASS2.2,59532.0,VLASS2.2,0.339,0.11,1193.4609999999957,SN IIn,0.03069,upper_limit,7.853392724476356e+27,1.2342660383399866e+27,3.26975616438355
ZTF18abltfho,58352.539,ZTF18abltfho_VLASS2.1,59104.0,VLASS2.1,0.284,0.113,751.4609999999957,SN IIn,0.055,upper_limit,2.1882660213033815e+28,5.646682879492759e+26,2.058797260273961
ZTF18abltfho,58352.539,ZTF18abltfho_VLASS3.1,60012.0,VLASS3.1,0.279,0.136,1659.4609999999957,SN IIn,0.055,upper_limit,2.1497402110691676e+28,2.1195393662209813e+27,4.546468493150673
ZTF18abmdpwe,58353.589,ZTF18abmdpwe_VLASS1.2v2,58588.0,VLASS1.2v,0.552,0.185,234.4110000000001,SN II,0.018,upper_limit,4.317164196793183e+27,7.289889474119089e+25,0.6422219178082195
ZTF18abmdpwe,58353.589,ZTF18abmdpwe_VLASS2.2,59490.0,VLASS2.2,0.419,0.112,1136.411,SN II,0.018,upper_limit,3.2769778957542456e+27,1.135556334031986e+27,3.113454794520548
ZTF18abnuexr,58367.649,ZTF18abnuexr_VLASS2.1,59047.0,VLASS2.1,0.453,0.175,679.3510000000024,SN II,0.015,upper_limit,2.4493234032033704e+27,4.751989303073485e+26,1.8612356164383628
