name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,grb_luminosity_cgs,time_years
ZTF19aanqzhm,58571.619,ZTF19aanqzhm_VLASS2.1,59119.0,VLASS2.1,0.306,0.137,547.3810000000012,SN IIn,0.049,upper_limit,1.8555405017324273e+28,4.119853896847054e+27,1.499673972602743
ZTF19aanqzhm,58571.619,ZTF19aanqzhm_VLASS3.1,59998.0,VLASS3.1,0.308,0.13,1426.3810000000012,SN IIn,0.049,upper_limit,1.8676682174300251e+28,9.336249428849308e+27,3.907893150684935
ZTF19aaozsuh,58587.739,ZTF19aaozsuh_VLASS1.2v2,58604.0,VLASS1.2v,0.943,0.292,16.260999999998603,SN IIn,0.057,upper_limit,7.826071325891144e+28,4.3981290222313105e+23,0.04455068493150302
ZTF19aaozsuh,58587.739,ZTF19aaozsuh_VLASS2.2,59511.0,VLASS2.2,0.541,0.187,923.2609999999986,SN IIn,0.057,upper_limit,4.489824588872862e+28,6.360622711288696e+27,2.529482191780818
ZTF19aaozugz,58607.669,ZTF19aaozugz_VLASS2.1,59104.0,VLASS2.1,0.481,0.181,496.3309999999983,SN II,0.04974,upper_limit,3.00864898941409e+28,3.583065532834875e+27,1.359810958904105
ZTF19aaozugz,58607.669,ZTF19aaozugz_VLASS3.1,59980.0,VLASS3.1,0.292,0.113,1372.3309999999983,SN II,0.04974,upper_limit,1.826456351161984e+28,8.646369004647754e+27,3.759810958904105
ZTF19aapafit,58595.769,ZTF19aapafit_VLASS1.2v2,58607.0,VLASS1.2v,0.199,0.102,11.230999999999767,SN II,0.01860,upper_limit,1.6633445368432908e+27,3.567288737940682e+21,0.030769863013697992
ZTF19aapafqd,58622.679,ZTF19aapafqd_VLASS2.1,59112.0,VLASS2.1,0.254,0.128,489.3209999999963,SN II,0.0321,upper_limit,6.450653397975532e+27,3.5147967138970465e+27,1.3406054794520446
ZTF19aapbfot,58595.759,ZTF19aapbfot_VLASS2.1,59109.0,VLASS2.1,0.367,0.145,513.2410000000018,SN II,0.03,upper_limit,8.115835297149599e+27,3.757547614790792e+27,1.4061397260274022
ZTF19aapcnzi,58588.569,ZTF19aapcnzi_VLASS2.1,59070.0,VLASS2.1,0.468,0.147,481.43099999999686,SN II,0.0475,upper_limit,2.6610924128051747e+28,3.421129762362131e+27,1.3189890410958818
ZTF19aapcnzi,58588.569,ZTF19aapcnzi_VLASS3.1,59968.0,VLASS3.1,0.615,0.232,1379.4309999999969,SN II,0.0475,upper_limit,3.496948362981158e+28,8.733271974711704e+27,3.7792630136986216
ZTF19aapfnym,58571.699,ZTF19aapfnym_VLASS1.2v2,58668.0,VLASS1.2v,0.328,0.141,96.30099999999948,SN II,0.034,upper_limit,9.371220394793977e+27,3.43673345752173e+26,0.2638383561643821
ZTF19aapfnym,58571.699,ZTF19aapfnym_VLASS2.2,59622.0,VLASS2.2,0.353,0.126,1050.3009999999997,SN II,0.034,upper_limit,1.008549024195815e+28,6.448660455019611e+27,2.877536986301369
ZTF19aapfohi,58576.689,ZTF19aapfohi_VLASS3.1,60018.0,VLASS3.1,0.371,0.157,1441.3110000000015,SN II,0.0374,upper_limit,1.2889281261125875e+28,9.521384388652686e+27,3.948797260273977
ZTF19aapmdwm,58592.649,ZTF19aapmdwm_VLASS2.1,59107.0,VLASS2.1,0.377,0.164,514.3510000000024,SN II,0.021,upper_limit,4.0312044532156304e+27,3.7705100852503706e+27,1.4091808219178148
ZTF19aapreza,58572.849,ZTF19aapreza_VLASS1.2v2,58595.0,VLASS1.2v,0.327,0.135,22.15099999999802,SN II,0.01640,upper_limit,2.117929532508163e+27,1.0342957881131338e+25,0.06068767123287129
ZTF19aapzbjr,58623.579,ZTF19aapzbjr_VLASS2.2,59538.0,VLASS2.2,0.321,0.1,914.421000000002,SN IIn,0.0305,upper_limit,7.342562639027258e+27,6.359878061018431e+27,2.5052630136986354
ZTF19aaqasrq,58597.759,ZTF19aaqasrq_VLASS2.1,59049.0,VLASS2.1,0.39,0.164,451.2410000000018,SN IIn,0.025,upper_limit,5.945293993417641e+27,3.093227086907829e+27,1.2362767123287721
ZTF19aaqdkrm,58582.799,ZTF19aaqdkrm_VLASS2.1,59110.0,VLASS2.1,0.355,0.139,527.2010000000009,SN II,0.03422,upper_limit,1.0277609056193634e+28,3.9157215644766304e+27,1.4443863013698655
ZTF19aarfnmb,58592.679,ZTF19aarfnmb_VLASS1.2v2,58607.0,VLASS1.2v,0.345,0.124,14.320999999996276,SN II,0.04561,upper_limit,1.8038127562336212e+28,7.131908437800918e+21,0.039235616438345965
ZTF19aarfnmb,58592.679,ZTF19aarfnmb_VLASS2.2,59520.0,VLASS2.2,0.333,0.143,927.3209999999964,SN II,0.04561,upper_limit,1.7410714429733216e+28,6.360962354167084e+27,2.540605479452045
ZTF19aariwfe,58591.619,ZTF19aariwfe_VLASS2.2,59593.0,VLASS2.2,0.363,0.13,1001.3810000000012,SN II,0.03590,upper_limit,1.1594744357561833e+28,6.374214737270174e+27,2.7435095890410994
ZTF19aarjfqe,58602.569,ZTF19aarjfqe_VLASS1.2v2,58617.0,VLASS1.2v,0.438,0.157,14.430999999996857,SN II,0.02138,upper_limit,4.857240048406124e+27,1.0460815850134613e+22,0.03953698630136125
ZTF19aarxrem,58596.709,ZTF19aarxrem_VLASS1.2v2,58653.0,VLASS1.2v,0.335,0.159,56.29099999999744,SN IIn,0.048,upper_limit,1.9465447042681596e+28,1.5876414139156333e+26,0.15422191780821215
ZTF19aarxrem,58596.709,ZTF19aarxrem_VLASS2.2,59611.0,VLASS2.2,0.239,0.128,1014.2909999999974,SN IIn,0.048,upper_limit,1.3887289084181794e+28,6.389003480463333e+27,2.7788794520547877
ZTF19aarykkb,58607.719,ZTF19aarykkb_VLASS1.2v2,58648.0,VLASS1.2v,0.579,0.168,40.28100000000268,SN II,0.024,upper_limit,8.122462781292971e+27,8.509196667135375e+25,0.11035890410959638
ZTF19aasekcx,58626.599,ZTF19aasekcx_VLASS2.1,59109.0,VLASS2.1,0.434,0.194,482.400999999998,SN IIn,0.118,upper_limit,1.6760141147277498e+29,3.432590869410711e+27,1.3216465753424604
ZTF19aasekcx,58626.599,ZTF19aasekcx_VLASS3.1,59966.0,VLASS3.1,0.242,0.113,1339.400999999998,SN IIn,0.118,upper_limit,9.345516492260722e+28,8.266466178327645e+27,3.6695917808219125
ZTF19aasmddt,58606.799,ZTF19aasmddt_VLASS2.1,59090.0,VLASS2.1,0.386,0.139,483.201000000001,SN II,0.028,upper_limit,7.413998178498186e+27,3.4420548101219703e+27,1.3238383561643863
ZTF19aatgxjy,58598.699,ZTF19aatgxjy_VLASS2.1,59072.0,VLASS2.1,0.244,0.127,473.3009999999995,SN II,0.04,upper_limit,9.733209584245163e+27,3.3266474080104583e+27,1.2967150684931492
ZTF19aatgxjy,58598.699,ZTF19aatgxjy_VLASS3.1,59999.0,VLASS3.1,0.332,0.104,1400.3009999999997,SN II,0.04,upper_limit,1.3243547467087684e+28,9.000868155142566e+27,3.83644109589041
ZTF19aathllr,58606.779,ZTF19aathllr_VLASS2.2,59502.0,VLASS2.2,0.294,0.143,895.2209999999977,SN II,0.055,upper_limit,2.265317641771811e+28,6.347334740553249e+27,2.4526602739725964
ZTF19aatlqdf,58606.609,ZTF19aatlqdf_VLASS2.2,59488.0,VLASS2.2,0.296,0.137,881.390999999996,SN II,0.0785,upper_limit,4.800321823083848e+28,6.329921745241883e+27,2.414769863013688
ZTF19aatmgjs,58607.669,ZTF19aatmgjs_VLASS1.2v2,58609.0,VLASS1.2v,0.233,0.113,1.330999999998312,SN II,0.03,upper_limit,5.152560284021408e+27,2.665064298501012e+21,0.003646575342461129
ZTF19aatqzim,58602.639,ZTF19aatqzim_VLASS2.1,59112.0,VLASS2.1,0.288,0.136,509.36099999999715,SN II,0.05007,upper_limit,1.8262770148162241e+28,3.712368218715044e+27,1.395509589041088
ZTF19aatqzim,58602.639,ZTF19aatqzim_VLASS3.1,60001.0,VLASS3.1,0.304,0.112,1398.3609999999971,SN II,0.05007,upper_limit,1.927736848972681e+28,8.97582230004186e+27,3.8311260273972523
ZTF19aaugaam,58607.569,ZTF19aaugaam_VLASS2.2,59552.0,VLASS2.2,0.414,0.149,944.4309999999969,SN II,0.05,upper_limit,2.617676939755616e+28,6.365221005545327e+27,2.5874821917808135
ZTF19aauisdr,58618.589,ZTF19aauisdr_VLASS2.1,59099.0,VLASS2.1,0.284,0.12,480.41100000000006,SN II,0.0433,upper_limit,1.3338476089504967e+28,3.409094345488976e+27,1.3161945205479453
ZTF19aauisdr,58618.589,ZTF19aauisdr_VLASS3.1,59974.0,VLASS3.1,0.371,0.097,1355.411,SN II,0.0433,upper_limit,1.7424558553543463e+28,8.450188834029535e+27,3.713454794520548
ZTF19aauoiow,58626.799,ZTF19aauoiow_VLASS1.2v2,58647.0,VLASS1.2v,0.361,0.138,20.20100000000093,SN II,0.01562,upper_limit,2.1185474357520923e+27,5.617322144441455e+24,0.05534520547945461
ZTF19aauqwna,58617.789,ZTF19aauqwna_VLASS2.1,59074.0,VLASS2.1,0.415,0.166,456.2109999999957,SN IIP,0.041,upper_limit,1.7417633107914175e+28,3.143060119423399e+27,1.2498931506849198
ZTF19aauqwna,58617.789,ZTF19aauqwna_VLASS3.1,60007.0,VLASS3.1,0.322,0.116,1389.2109999999957,SN IIP,0.041,upper_limit,1.3514404483731e+28,8.858166375234828e+27,3.8060575342465635
ZTF19aauvbqv,58624.659,ZTF19aauvbqv_VLASS2.1,59084.0,VLASS2.1,0.523,0.127,459.3410000000003,SN II,0.03084,detection,1.2237414912191585e+28,3.174572204651094e+27,1.2584684931506858
ZTF19aauxxgk,58618.829,ZTF19aauxxgk_VLASS2.1,59118.0,VLASS2.1,0.316,0.117,499.1710000000021,SN II,0.026,upper_limit,5.217993915415103e+27,3.609772711044937e+27,1.3675917808219236
ZTF19aavbjfp,58612.549,ZTF19aavbjfp_VLASS2.1,59026.0,VLASS2.1,0.264,0.129,413.451000000001,SN II,0.028,upper_limit,5.07071378011275e+27,2.699579597846912e+27,1.1327424657534273
ZTF19aavbkly,58628.609,ZTF19aavbkly_VLASS2.1,59104.0,VLASS2.1,0.358,0.111,475.390999999996,SN IIP,0.0407,upper_limit,1.4799844461376989e+28,3.350107630554253e+27,1.3024410958904
ZTF19aavbkly,58628.609,ZTF19aavbkly_VLASS3.1,60026.0,VLASS3.1,0.314,0.085,1397.390999999996,SN IIP,0.0407,upper_limit,1.2980869164447976e+28,8.963312522498858e+27,3.828468493150674
ZTF19aavhblr,58618.709,ZTF19aavhblr_VLASS2.2,59558.0,VLASS2.2,0.387,0.155,939.2909999999974,SN II,0.05,upper_limit,2.446958878467207e+28,6.363365536958328e+27,2.573399999999993
ZTF19aavjlkx,58622.719,ZTF19aavjlkx_VLASS2.1,59096.0,VLASS2.1,0.256,0.131,473.2810000000027,SN II,0.08344,upper_limit,4.722244447396632e+28,3.326427323781006e+27,1.29666027397261
ZTF19aavjlkx,58622.719,ZTF19aavjlkx_VLASS3.1,60004.0,VLASS3.1,0.232,0.118,1381.281000000003,SN II,0.08344,upper_limit,4.279534030453199e+28,8.756828856194896e+27,3.784331506849323
ZTF19aavjukt,58653.709,ZTF19aavjukt_VLASS2.1,59072.0,VLASS2.1,0.402,0.142,418.29099999999744,SN IIn,0.036,upper_limit,1.2913971903045773e+28,2.7452931894005915e+27,1.1460027397260204
ZTF19aavkptg,58618.579,ZTF19aavkptg_VLASS2.2,59540.0,VLASS2.2,0.417,0.123,921.421000000002,SN IIP,0.03787,upper_limit,1.4863949270482395e+28,6.360468298343511e+27,2.5244410958904164
ZTF19aavtcjs,58626.709,ZTF19aavtcjs_VLASS2.1,59067.0,VLASS2.1,0.706,0.146,440.29099999999744,SN IIP,0.02230,detection,8.529183907941295e+27,2.984718510128638e+27,1.20627671232876
ZTF19aavyvbn,58766.889,ZTF19aavyvbn_VLASS2.1,59082.0,VLASS2.1,0.377,0.144,315.11099999999715,SN IIn,0.016,upper_limit,2.3227227937943304e+27,1.8385544980373273e+27,0.8633178082191703
ZTF19aawfkeg,58640.859,ZTF19aawfkeg_VLASS2.1,59145.0,VLASS2.1,0.472,0.168,504.140999999996,SN II,0.047,upper_limit,2.6257547259333875e+28,3.6566205042177533e+27,1.3812082191780712
ZTF19aawfkeg,58640.859,ZTF19aawfkeg_VLASS3.1,60029.0,VLASS3.1,0.353,0.158,1388.140999999996,SN II,0.047,upper_limit,1.963753004776453e+28,8.844458646135043e+27,3.803126027397249
ZTF19aawgxdn,58643.579,ZTF19aawgxdn_VLASS2.2,59532.0,VLASS2.2,0.343,0.129,888.4210000000021,SN II,0.03066,upper_limit,7.930182387994169e+27,6.338800935249094e+27,2.434030136986307
ZTF19aaxeaag,58635.579,ZTF19aaxeaag_VLASS2.2,59527.0,VLASS2.2,0.284,0.11,891.4210000000021,SN IIn,0.04543,upper_limit,1.4728007102796577e+28,6.342572456942181e+27,2.4422493150684987
ZTF19aaxkhxw,58643.609,ZTF19aaxkhxw_VLASS2.2,59490.0,VLASS2.2,0.529,0.183,846.390999999996,SN II,0.037,upper_limit,1.7977059779364248e+28,6.25027750473521e+27,2.3188794520547833
ZTF19aaydtur,58691.539,ZTF19aaydtur_VLASS2.1,59109.0,VLASS2.1,0.34,0.158,417.4609999999957,SN II,0.03474,upper_limit,1.0152459074259763e+28,2.7356968504065794e+27,1.1437287671232759
ZTF19aaydtur,58691.539,ZTF19aaydtur_VLASS3.1,59966.0,VLASS3.1,0.276,0.116,1274.4609999999957,SN II,0.03474,upper_limit,8.241407954399103e+27,7.627030883955995e+27,3.4916739726027277
ZTF19aayjhpg,58667.689,ZTF19aayjhpg_VLASS2.1,59152.0,VLASS2.1,0.449,0.151,484.3110000000015,SN II,0.02,upper_limit,4.3482587005818334e+27,3.4552032066095483e+27,1.3268794520547986
ZTF19aaykqsk,58639.549,ZTF19aaykqsk_VLASS2.1,59072.0,VLASS2.1,0.389,0.162,432.451000000001,SN II,0.02580,upper_limit,6.323108922758239e+27,2.908129573629894e+27,1.1847972602739754
ZTF19aaysfbn,58638.549,ZTF19aaysfbn_VLASS2.1,59051.0,VLASS2.1,0.377,0.148,412.451000000001,SN II,0.02811,upper_limit,7.299319974726359e+27,2.690686147944583e+27,1.1300027397260302
ZTF19aaysfbn,58638.549,ZTF19aaysfbn_VLASS3.1,59991.0,VLASS3.1,0.521,0.159,1352.451000000001,SN II,0.02811,upper_limit,1.0087389142791602e+28,8.416081586271531e+27,3.7053452054794547
ZTF19aazfvhh,58642.819,ZTF19aazfvhh_VLASS2.2,59526.0,VLASS2.2,0.254,0.102,883.1809999999969,SN II,0.03403,upper_limit,7.270111657888825e+27,6.332188110929186e+27,2.419673972602731
ZTF19aazlpel,58651.799,ZTF19aazlpel_VLASS1.2v2,58666.0,VLASS1.2v,0.433,0.149,14.201000000000931,SN II,0.0325,upper_limit,1.127894330642087e+28,4.680138255173554e+21,0.038906849315071046
ZTF19aazlpel,58651.799,ZTF19aazlpel_VLASS2.2,59630.0,VLASS2.2,0.392,0.158,978.2010000000008,SN II,0.0325,upper_limit,1.0210960221979172e+28,6.370822323127784e+27,2.6800027397260298
ZTF19aazpvdy,58639.559,ZTF19aazpvdy_VLASS2.2,59539.0,VLASS2.2,0.32,0.123,899.4409999999989,SN II,0.04,upper_limit,1.2764865028518247e+28,6.352603911637646e+27,2.4642219178082163
ZTF19aazudta,58713.709,ZTF19aazudta_VLASS2.1,59045.0,VLASS2.1,0.299,0.115,331.29099999999744,SN II,0.02389,upper_limit,4.1554636682084504e+27,1.9552267244087866e+27,0.9076465753424587
ZTF19aazyvub,58650.839,ZTF19aazyvub_VLASS2.1,59076.0,VLASS2.1,0.315,0.152,425.16100000000006,SN II,0.02287,upper_limit,4.0059260660225574e+27,2.825280714731504e+27,1.1648246575342467
ZTF19abanayw,58652.569,ZTF19abanayw_VLASS2.2,59483.0,VLASS2.2,0.403,0.142,830.4309999999969,SN II,0.0363,upper_limit,1.3168502914217648e+28,6.209081615365762e+27,2.2751534246575256
ZTF19abandzh,58666.569,ZTF19abandzh_VLASS2.2,59552.0,VLASS2.2,0.342,0.121,885.4309999999969,SN IIn,0.0406,upper_limit,1.406697731041576e+28,6.335031534743596e+27,2.425838356164375
ZTF19abbwfgp,58662.699,ZTF19abbwfgp_VLASS2.2,59495.0,VLASS2.2,1.376,0.14,832.3009999999995,SN II,0.02592,detection,2.257911765796105e+28,6.213935028965934e+27,2.2802767123287655
ZTF19abbxykm,58680.839,ZTF19abbxykm_VLASS2.2,59543.0,VLASS2.2,0.323,0.123,862.1610000000001,SN II,0.047,upper_limit,1.7968618145688224e+28,6.289367292986595e+27,2.3620849315068493
ZTF19abcejfo,58657.859,ZTF19abcejfo_VLASS2.1,59143.0,VLASS2.1,0.438,0.195,485.140999999996,SN IIn,0.083,upper_limit,7.98970811434163e+28,3.465047929268805e+27,1.3291534246575232
ZTF19abcejfo,58657.859,ZTF19abcejfo_VLASS3.1,60029.0,VLASS3.1,0.401,0.157,1371.140999999996,SN IIn,0.083,upper_limit,7.31477843344976e+28,8.632503852973705e+27,3.756550684931496
ZTF19abcejlb,58652.849,ZTF19abcejlb_VLASS2.1,59138.0,VLASS2.1,0.746,0.216,485.150999999998,SN II,0.021,upper_limit,7.976866106363025e+27,3.4651666083743894e+27,1.3291808219178027
ZTF19abcejrr,58652.849,ZTF19abcejrr_VLASS2.1,59138.0,VLASS2.1,0.379,0.144,485.150999999998,SN II,0.021,upper_limit,4.0525901532326895e+27,3.4651666083743894e+27,1.3291808219178027
ZTF19abcejsg,58657.839,ZTF19abcejsg_VLASS2.1,59047.0,VLASS2.1,0.627,0.163,389.16100000000006,SN II,0.134,upper_limit,3.1869273991794806e+29,2.473701116682152e+27,1.0661945205479453
ZTF19abcejsg,58657.839,ZTF19abcejsg_VLASS3.1,59979.0,VLASS3.1,0.594,0.182,1321.161,SN II,0.134,upper_limit,3.0191943781700348e+29,8.073179507676778e+27,3.619619178082192
ZTF19abcneik,58664.579,ZTF19abcneik_VLASS2.1,59062.0,VLASS2.1,0.409,0.176,397.4210000000021,SN II,0.035,upper_limit,1.2400993801198698e+28,2.5536619185888523e+27,1.0888246575342524
ZTF19abctxhf,58671.809,ZTF19abctxhf_VLASS2.2,59524.0,VLASS2.2,0.297,0.107,852.1909999999989,SN II,0.05,upper_limit,1.8778986741725075e+28,6.264798304226142e+27,2.3347698630136957
ZTF19abddsvk,58666.579,ZTF19abddsvk_VLASS2.1,59093.0,VLASS2.1,0.34,0.14,426.4210000000021,SN II,0.058,upper_limit,2.925694415903001e+28,2.840058710575059e+27,1.168276712328773
ZTF19abddsvk,58666.579,ZTF19abddsvk_VLASS3.1,59990.0,VLASS3.1,0.28,0.118,1323.421000000002,SN II,0.058,upper_limit,2.4093954013318834e+28,8.095825445615817e+27,3.625810958904115
ZTF19abdkgwo,58687.809,ZTF19abdkgwo_VLASS2.2,59526.0,VLASS2.2,0.249,0.098,838.1909999999989,SN II,0.098,upper_limit,6.461000355460733e+28,6.229175632440405e+27,2.296413698630134
ZTF19abdviwl,58682.599,ZTF19abdviwl_VLASS2.1,59068.0,VLASS2.1,0.334,0.142,385.400999999998,SN IIn,0.03,upper_limit,7.386073540185196e+27,2.4341124354933125e+27,1.055893150684926
ZTF19abdviwl,58682.599,ZTF19abdviwl_VLASS3.1,59965.0,VLASS3.1,0.382,0.113,1282.400999999998,SN IIn,0.03,upper_limit,8.447545186678874e+27,7.696448130237403e+27,3.5134273972602688
ZTF19abecaca,58688.559,ZTF19abecaca_VLASS2.1,59104.0,VLASS2.1,0.466,0.136,415.4409999999989,SN IIn,0.03241,upper_limit,1.2069816474064682e+28,2.717300769951116e+27,1.1381945205479422
ZTF19abegizf,58676.729,ZTF19abegizf_VLASS2.2,59630.0,VLASS2.2,0.344,0.13,953.2710000000006,SN II,0.037,upper_limit,1.169018632155255e+28,6.368389879749752e+27,2.6117013698630154
ZTF19abegxfs,58660.839,ZTF19abegxfs_VLASS2.1,59145.0,VLASS2.1,0.515,0.168,484.16100000000006,SN IIn,0.02388,upper_limit,7.15130744805002e+27,3.4534252299488583e+27,1.3264684931506852
ZTF19abegzry,59128.659,ZTF19abegzry_VLASS2.2,59625.0,VLASS2.2,1.144,0.217,496.3410000000003,SN II,0.035,detection,3.4686398309465307e+28,3.583159491533765e+27,1.3598383561643843
ZTF19abgbdcp,58670.559,ZTF19abgbdcp_VLASS2.1,59045.0,VLASS2.1,0.53,0.16,374.4409999999989,SN II,0.0318,upper_limit,1.3203818170964873e+28,2.330824247386638e+27,1.0258657534246545
ZTF19abgmkef,58672.869,ZTF19abgmkef_VLASS2.2,59515.0,VLASS2.2,0.387,0.137,842.1310000000012,SN II,0.06,upper_limit,3.573782988539646e+28,6.239331559930825e+27,2.3072082191780856
ZTF19abgncfz,58674.639,ZTF19abgncfz_VLASS2.1,59065.0,VLASS2.1,0.422,0.149,390.36099999999715,SN II,0.073,upper_limit,5.873828443891763e+28,2.4863892924697046e+27,1.0694821917808142
ZTF19abgncfz,58674.639,ZTF19abgncfz_VLASS3.1,59986.0,VLASS3.1,0.25,0.111,1311.3609999999971,SN II,0.073,upper_limit,3.4797561871396704e+28,7.97526670761644e+27,3.592769863013691
ZTF19abgpgyp,58684.609,ZTF19abgpgyp_VLASS2.1,59101.0,VLASS2.1,0.435,0.15,416.390999999996,SN II,0.07,upper_limit,5.544346571259926e+28,2.725771497362512e+27,1.1407972602739616
ZTF19abgpgyp,58684.609,ZTF19abgpgyp_VLASS3.1,59968.0,VLASS3.1,0.673,0.155,1283.390999999996,SN II,0.07,detection,8.577805155075702e+28,7.705117288938029e+27,3.516139726027386
ZTF19abgrchq,58682.869,ZTF19abgrchq_VLASS2.1,59040.0,VLASS2.1,0.349,0.212,357.1310000000012,SN II,0.03,upper_limit,7.71778342971447e+27,2.1703816770936714e+27,0.9784410958904143
ZTF19abgrchq,58682.869,ZTF19abgrchq_VLASS3.1,60022.0,VLASS3.1,0.466,0.198,1339.1310000000012,SN II,0.03,upper_limit,1.0305120568042816e+28,8.2633837095697e+27,3.668852054794524
ZTF19abgrmfu,58684.609,ZTF19abgrmfu_VLASS2.1,59101.0,VLASS2.1,0.345,0.119,416.390999999996,SN II,0.035,upper_limit,1.0460495993676165e+28,2.725771497362512e+27,1.1407972602739616
ZTF19abgrmfu,58684.609,ZTF19abgrmfu_VLASS3.1,59968.0,VLASS3.1,0.55,0.167,1283.390999999996,SN II,0.035,upper_limit,1.6676153033396785e+28,7.705117288938029e+27,3.516139726027386
ZTF19abguqsi,58680.829,ZTF19abguqsi_VLASS2.1,59092.0,VLASS2.1,0.361,0.151,411.1710000000021,SN II,0.05211,upper_limit,2.486725485301757e+28,2.6793139395392064e+27,1.1264958904109645
ZTF19abguqsi,58680.829,ZTF19abguqsi_VLASS3.1,60058.0,VLASS3.1,0.409,0.144,1377.171000000002,SN II,0.05211,upper_limit,2.8173704251756744e+28,8.704537645427093e+27,3.773071232876718
ZTF19abidbqp,58685.819,ZTF19abidbqp_VLASS2.1,59153.0,VLASS2.1,0.46,0.166,467.18099999999686,SN II,0.04016,upper_limit,1.8500859194950427e+28,3.2595475825985474e+27,1.279947945205471
ZTF19abidbqp,58685.819,ZTF19abidbqp_VLASS3.1,60098.0,VLASS3.1,0.522,0.174,1412.1809999999969,SN II,0.04016,upper_limit,2.099445326035679e+28,9.15500663538536e+27,3.868989041095882
ZTF19abiietd,58702.619,ZTF19abiietd_VLASS2.1,59045.0,VLASS2.1,0.431,0.151,342.3810000000012,SN II,0.016,upper_limit,2.655420488396171e+27,2.0587962357537125e+27,0.9380301369863047
ZTF19abiqfxi,58733.739,ZTF19abiqfxi_VLASS2.1,59149.0,VLASS2.1,0.559,0.206,415.2609999999986,SN II,0.0542,upper_limit,4.178066774611273e+28,2.715696580994742e+27,1.1377013698630098
ZTF19abiqfxi,58733.739,ZTF19abiqfxi_VLASS3.1,60106.0,VLASS3.1,0.455,0.155,1372.2609999999986,SN II,0.0542,upper_limit,3.4007520258463847e+28,8.645553124491725e+27,3.759619178082188
ZTF19abirfmc,58658.819,ZTF19abirfmc_VLASS2.2,59530.0,VLASS2.2,0.316,0.14,871.1809999999969,SN IIn,0.05809,upper_limit,2.7279656658589384e+28,6.311433303438794e+27,2.3867972602739638
ZTF19abiszoe,58688.559,ZTF19abiszoe_VLASS2.1,59045.0,VLASS2.1,0.434,0.186,356.4409999999989,SN IIn,0.043,upper_limit,2.009330304246626e+28,2.1633084542487206e+27,0.9765506849315038
ZTF19abiszoe,58688.559,ZTF19abiszoe_VLASS3.1,59967.0,VLASS3.1,0.268,0.119,1278.440999999999,SN IIn,0.043,upper_limit,1.2407846118389303e+28,7.661802208612727e+27,3.5025780821917776
ZTF19abiszzn,58681.599,ZTF19abiszzn_VLASS2.1,59110.0,VLASS2.1,0.355,0.12,428.400999999998,SN II,0.04942,upper_limit,2.1910420490851943e+28,2.8633486551931224e+27,1.1737013698630083
ZTF19abiszzn,58681.599,ZTF19abiszzn_VLASS3.1,59968.0,VLASS3.1,0.591,0.184,1286.400999999998,SN II,0.04942,upper_limit,3.647622115519294e+28,7.731493877711496e+27,3.5243863013698578
ZTF19abjacdu,58895.499,ZTF19abjacdu_VLASS2.2,59554.0,VLASS2.2,0.244,0.111,658.5009999999966,SN IIn,0.084,upper_limit,4.564971547781232e+28,5.193675198490428e+27,1.804112328767114
ZTF19abjbtbm,58713.519,ZTF19abjbtbm_VLASS2.2,59547.0,VLASS2.2,0.285,0.125,833.4809999999998,SN II,0.04,upper_limit,1.1368707916024063e+28,6.216993949639709e+27,2.2835095890410955
ZTF19abjgdhb,58685.869,ZTF19abjgdhb_VLASS2.1,59099.0,VLASS2.1,0.229,0.128,413.1310000000012,SN II,0.02838,upper_limit,4.5211822663478207e+27,2.696732844179449e+27,1.1318657534246608
ZTF19abjgdhb,58685.869,ZTF19abjgdhb_VLASS3.1,60003.0,VLASS3.1,0.454,0.123,1317.1310000000012,SN II,0.02838,upper_limit,8.963391916689564e+27,8.032858985835066e+27,3.608578082191784
ZTF19abjioie,58690.639,ZTF19abjioie_VLASS2.1,59104.0,VLASS2.1,0.482,0.134,413.36099999999715,SN II,0.087,upper_limit,9.71264058699973e+28,2.698778867585013e+27,1.132495890410951
ZTF19abjioie,58690.639,ZTF19abjioie_VLASS3.1,60012.0,VLASS3.1,0.27,0.1,1321.3609999999971,SN II,0.087,upper_limit,5.440690785248812e+28,8.075182575510032e+27,3.6201671232876635
ZTF19abjpntj,58702.799,ZTF19abjpntj_VLASS2.2,59525.0,VLASS2.2,0.317,0.103,822.2010000000009,SN II,0.05468,upper_limit,2.4131047792352545e+28,6.187636209325741e+27,2.252605479452057
ZTF19abjsmmv,58698.539,ZTF19abjsmmv_VLASS2.1,59112.0,VLASS2.1,0.9,0.151,413.4609999999957,SN II,0.02,detection,8.715886036801003e+27,2.6996685717783335e+27,1.1327698630136869
ZTF19abjsmmv,58698.539,ZTF19abjsmmv_VLASS3.1,60014.0,VLASS3.1,1.159,0.165,1315.4609999999957,SN II,0.02,detection,1.1224124351835958e+28,8.016173553321483e+27,3.6040027397260155
ZTF19abkfmjp,58684.859,ZTF19abkfmjp_VLASS2.2,59614.0,VLASS2.2,0.35,0.127,929.140999999996,SN II,0.1008,upper_limit,9.643830118042417e+28,6.361114131303637e+27,2.5455917808219066
ZTF19abkfqqp,58695.859,ZTF19abkfqqp_VLASS2.1,59105.0,VLASS2.1,0.382,0.146,409.140999999996,SN II,0.03,upper_limit,8.447545186678874e+27,2.661304650742006e+27,1.1209342465753314
