name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,grb_luminosity_cgs,time_years
ZTF18abfcmjw,58574.839,ZTF18abfcmjw_VLASS2.1,59072.0,VLASS2.1,0.398,0.156,497.16100000000006,SN Ib,0.0213,upper_limit,4.380167623324995e+27,3.5908660465228793e+27,1.3620849315068495
ZTF18abfzfcv,58320.679,ZTF18abfzfcv_VLASS1.2v2,58570.0,VLASS1.2v,0.378,0.12,249.32099999999627,SN IIb,0.038,upper_limit,1.3569016425110176e+28,1.321138965194915e+27,0.6830712328767021
ZTF18abfzfcv,58320.679,ZTF18abfzfcv_VLASS2.2,59540.0,VLASS2.2,0.401,0.12,1219.3209999999965,SN IIb,0.038,upper_limit,1.4394644408648627e+28,7.239694580444985e+27,3.3406054794520452
ZTF18abfzhct,58315.619,ZTF18abfzhct_VLASS1.2v2,58607.0,VLASS1.2v,0.529,0.168,291.3810000000012,SN Ic,0.04,upper_limit,2.110191750026923e+28,1.64844325312482e+27,0.7983041095890444
ZTF18abfzhct,58315.619,ZTF18abfzhct_VLASS2.2,59520.0,VLASS2.2,0.342,0.148,1204.3810000000012,SN Ic,0.04,upper_limit,1.3642449499228877e+28,7.15287129978008e+27,3.299673972602743
ZTF18abgrbjb,58316.699,ZTF18abgrbjb_VLASS2.1,59072.0,VLASS2.1,0.294,0.13,755.3009999999995,SN IIb,0.03,upper_limit,6.501513834773794e+27,5.864315099307178e+27,2.0693178082191768
ZTF18abhhnnv,58317.669,ZTF18abhhnnv_VLASS2.1,59098.0,VLASS2.1,0.376,0.141,780.3309999999983,SN Ic-BL,0.0638,upper_limit,3.94687517795226e+28,5.968869194441553e+27,2.137893150684927
ZTF18abhhnnv,58317.669,ZTF18abhhnnv_VLASS3.1,59987.0,VLASS3.1,0.389,0.101,1669.3309999999983,SN Ic-BL,0.0638,upper_limit,4.083336287828269e+28,1.1802164263357572e+28,4.573509589041091
ZTF18abjyjdz,58333.529,ZTF18abjyjdz_VLASS1.2v2,58584.0,VLASS1.2v,0.338,0.127,250.47099999999773,SN Ib,0.04,upper_limit,1.3482888686372398e+28,1.330949656238775e+27,0.686221917808213
ZTF18abjyjdz,58333.529,ZTF18abjyjdz_VLASS2.2,59533.0,VLASS2.2,0.328,0.122,1199.4709999999975,SN Ib,0.04,upper_limit,1.3083986654231204e+28,7.121816208817496e+27,3.2862219178082124
ZTF18abklarx,58327.569,ZTF18abklarx_VLASS1.2v2,58596.0,VLASS1.2v,0.407,0.126,268.43099999999686,SN Ic-BL,0.04415,upper_limit,1.98974944824279e+28,1.4664193601707393e+27,0.7354273972602654
ZTF18abklarx,58327.569,ZTF18abklarx_VLASS2.2,59513.0,VLASS2.2,0.343,0.175,1185.4309999999969,SN Ic-BL,0.04415,upper_limit,1.6768650141210741e+28,7.03306086551338e+27,3.247756164383553
ZTF18abktmfz,58339.709,ZTF18abktmfz_VLASS1.2v2,58603.0,VLASS1.2v,0.365,0.144,263.29099999999744,SN Ib,0.02045,upper_limit,3.6981053530426094e+27,1.4273444645790997e+27,0.721345205479445
ZTF18aboabxv,58353.609,ZTF18aboabxv_VLASS1.2v2,58570.0,VLASS1.2v,0.329,0.117,216.390999999996,SN Ic,0.029,upper_limit,6.788584747480538e+27,1.10254023198819e+27,0.5928520547945096
ZTF18aboabxv,58353.609,ZTF18aboabxv_VLASS2.2,59495.0,VLASS2.2,0.333,0.121,1141.390999999996,SN Ic,0.029,upper_limit,6.871120732252338e+27,6.774585805920616e+27,3.127098630136975
ZTF18abojpnr,58364.709,ZTF18abojpnr_VLASS1.2v2,58585.0,VLASS1.2v,0.266,0.127,220.29099999999744,SN IIb,0.0375,upper_limit,9.292204234272169e+27,1.1264784753378045e+27,0.6035369863013629
ZTF18abojpnr,58364.709,ZTF18abojpnr_VLASS2.2,59492.0,VLASS2.2,0.231,0.108,1127.2909999999974,SN IIb,0.0375,upper_limit,8.06954578239425e+27,6.701167721031868e+27,3.088468493150678
ZTF18abrfchj,58387.779,ZTF18abrfchj_VLASS2.1,59067.0,VLASS2.1,3.299,0.398,679.2209999999977,SN Ic,0.011,detection,9.535001872113941e+27,5.365641258796577e+27,1.8608794520547882
ZTF18absliyc,58366.739,ZTF18absliyc_VLASS2.1,59047.0,VLASS2.1,0.528,0.146,680.2609999999986,SN Ic,0.08,upper_limit,8.911324147336753e+28,5.373219335121773e+27,1.8637287671232838
ZTF18absliyc,58366.739,ZTF18absliyc_VLASS3.1,59979.0,VLASS3.1,0.364,0.127,1612.2609999999986,SN Ic,0.08,upper_limit,6.143412859148822e+28,1.126552820220998e+28,4.41715342465753
ZTF18abukavn,58364.579,ZTF18abukavn_VLASS1.2v2,58607.0,VLASS1.2v,0.297,0.134,242.4210000000021,SN Ic-BL,0.032,upper_limit,7.494675626019538e+27,1.2732681517086597e+27,0.664167123287677
ZTF18abvfjwt,58373.889,ZTF18abvfjwt_VLASS2.1,59065.0,VLASS2.1,0.369,0.17,691.1109999999971,SN Ic-BL,0.073,upper_limit,5.136120132218154e+28,5.452225767927106e+27,1.8934547945205402
ZTF18abvfjwt,58373.889,ZTF18abvfjwt_VLASS3.1,59987.0,VLASS3.1,0.324,0.124,1613.1109999999971,SN Ic-BL,0.073,upper_limit,4.509764018533013e+28,1.1271522951115476e+28,4.419482191780814
ZTF18abvkmgw,58369.769,ZTF18abvkmgw_VLASS2.1,59070.0,VLASS2.1,0.443,0.158,700.2309999999998,SN Ib,0.03847,upper_limit,1.630921941489961e+28,5.515998132333417e+27,1.9184410958904103
ZTF18abvkmgw,58369.769,ZTF18abvkmgw_VLASS3.1,59978.0,VLASS3.1,0.321,0.12,1608.2309999999998,SN Ib,0.03847,upper_limit,1.1817741381902424e+28,1.1237106441496086e+28,4.406112328767122
ZTF18abwkrbl,58368.829,ZTF18abwkrbl_VLASS1.2v2,58568.0,VLASS1.2v,0.457,0.171,199.1710000000021,SN IIb,0.00999,upper_limit,1.0877728133945701e+27,9.833026431317636e+26,0.5456739726027454
ZTF18acahvwm,58416.619,ZTF18acahvwm_VLASS2.1,59071.0,VLASS2.1,0.555,0.179,654.3810000000012,SN IIb,0.06,upper_limit,5.125192657983213e+28,5.159696225095319e+27,1.79282465753425
ZTF18acahvwm,58416.619,ZTF18acahvwm_VLASS3.1,60008.0,VLASS3.1,0.517,0.142,1591.3810000000012,SN IIb,0.06,upper_limit,4.774278566085262e+28,1.1118278259329316e+28,4.359947945205483
ZTF18acaimrb,58390.569,ZTF18acaimrb_VLASS2.1,59046.0,VLASS2.1,0.437,0.177,655.4309999999969,SN Ic-BL,0.048,upper_limit,2.539223987358763e+28,5.167815178094687e+27,1.795701369863005
ZTF18acaimrb,58390.569,ZTF18acaimrb_VLASS3.1,59975.0,VLASS3.1,0.389,0.146,1584.4309999999969,SN Ic-BL,0.048,upper_limit,2.2603160894337735e+28,1.106926945545285e+28,4.3409068493150595
ZTF18acbvpzj,58421.669,ZTF18acbvpzj_VLASS1.2v2,58670.0,VLASS1.2v,0.913,0.274,248.3309999999983,SN Ic-BL,0.119,upper_limit,3.590450703887185e+29,1.3140171147065626e+27,0.6803589041095844
ZTF18acbvpzj,58421.669,ZTF18acbvpzj_VLASS2.2,59615.0,VLASS2.2,0.537,0.243,1193.3309999999983,SN Ic-BL,0.119,upper_limit,2.1117984972479943e+29,7.082993181192076e+27,3.269399999999995
ZTF18acbwxcc,58413.519,ZTF18acbwxcc_VLASS2.1,59091.0,VLASS2.1,0.316,0.144,677.4809999999998,SN Ic-BL,0.0362,upper_limit,1.026737046625058e+28,5.352960541051555e+27,1.8561123287671226
ZTF18acbzoyh,58413.929,ZTF18acbzoyh_VLASS1.2v2,58588.0,VLASS1.2v,0.299,0.118,174.07099999999627,SN IIb,0.05,upper_limit,1.8905444564901675e+28,8.09205659260545e+26,0.4769068493150583
ZTF18acbzoyh,58413.929,ZTF18acbzoyh_VLASS2.2,59532.0,VLASS2.2,0.21,0.098,1118.0709999999965,SN IIb,0.05,upper_limit,1.3278071433542982e+28,6.658112745502264e+27,3.0632082191780725
ZTF18acbzvpg,58430.909,ZTF18acbzvpg_VLASS1.2v2,58607.0,VLASS1.2v,0.331,0.147,176.09100000000035,SN IIb,0.026,upper_limit,5.465683500007593e+27,8.252546801443743e+26,0.4824410958904119
ZTF18accaqrr,58419.559,ZTF18accaqrr_VLASS2.1,59072.0,VLASS2.1,0.348,0.145,652.4409999999989,SN Ib,0.044,upper_limit,1.6894043094077428e+28,5.144821440253725e+27,1.7875095890410928
ZTF18accaqrr,58419.559,ZTF18accaqrr_VLASS3.1,59999.0,VLASS3.1,0.333,0.135,1579.440999999999,SN Ib,0.044,upper_limit,1.6165851581401679e+28,1.1034083076408745e+28,4.327235616438353
ZTF18acceaem,58421.509,ZTF18acceaem_VLASS2.1,59146.0,VLASS2.1,0.353,0.149,724.4910000000018,SN Ib/c,0.028,upper_limit,6.780158955984092e+27,5.65047602387949e+27,1.9849068493150734
ZTF18aceqrrs,58429.939,ZTF18aceqrrs_VLASS2.1,59048.0,VLASS2.1,0.42,0.151,618.0610000000015,SN Ic,0.0848,upper_limit,8.016804778848149e+28,4.7926748099845656e+27,1.6933178082191822
ZTF18aceqrrs,58429.939,ZTF18aceqrrs_VLASS3.1,59969.0,VLASS3.1,0.462,0.145,1539.0610000000015,SN Ic,0.0848,upper_limit,8.818485256732963e+28,1.0637959838852042e+28,4.216605479452059
ZTF18achcpwu,58445.879,ZTF18achcpwu_VLASS2.1,59071.0,VLASS2.1,0.245,0.127,625.1209999999992,SN Ic,0.0552,upper_limit,1.9020564350526366e+28,4.8842275772641666e+27,1.7126602739726005
ZTF18achcpwu,58445.879,ZTF18achcpwu_VLASS3.1,60011.0,VLASS3.1,0.329,0.119,1565.1209999999992,SN Ic,0.0552,upper_limit,2.5541900699278264e+28,1.093311310787535e+28,4.288002739726025
ZTF18acisruf,58431.619,ZTF18acisruf_VLASS1.2v2,58603.0,VLASS1.2v,0.427,0.169,171.38100000000122,SN Ib/c,0.02,upper_limit,4.135203708571143e+27,7.905836110877639e+26,0.4695369863013732
ZTF18acnmifq,58440.829,ZTF18acnmifq_VLASS2.1,59119.0,VLASS2.1,0.461,0.145,678.1710000000021,SN IIb,0.073,upper_limit,6.416670409085553e+28,5.357989403389386e+27,1.8580027397260332
ZTF18acnmifq,58440.829,ZTF18acnmifq_VLASS3.1,59998.0,VLASS3.1,0.306,0.121,1557.171000000002,SN IIb,0.073,upper_limit,4.259221573058956e+28,1.0843626575624355e+28,4.266221917808225
ZTF18acnncve,58437.829,ZTF18acnncve_VLASS1.2v2,58610.0,VLASS1.2v,0.338,0.12,172.1710000000021,SN Ib,0.0445,upper_limit,1.6795677750266682e+28,7.96037645440183e+26,0.4717013698630194
ZTF18acnncve,58437.829,ZTF18acnncve_VLASS2.2,59552.0,VLASS2.2,0.263,0.119,1114.171000000002,SN Ib,0.0445,upper_limit,1.3068826178461943e+28,6.639877806669607e+27,3.0525232876712387
ZTF18acqphpd,58455.899,ZTF18acqphpd_VLASS1.2v2,58598.0,VLASS1.2v,0.382,0.118,142.1010000000024,SN Ic,0.037,upper_limit,1.2981544112886846e+28,5.937917104700241e+26,0.3893178082191846
ZTF18acqphpd,58455.899,ZTF18acqphpd_VLASS2.2,59548.0,VLASS2.2,0.355,0.1,1092.1010000000024,SN Ic,0.037,upper_limit,1.206400041904406e+28,6.548460318384539e+27,2.992057534246582
ZTF18acqxyiq,58437.839,ZTF18acqxyiq_VLASS1.2v2,58641.0,VLASS1.2v,0.382,0.163,203.1610000000001,SN IIb,0.03849,upper_limit,1.4078514753607252e+28,1.0107451794445814e+27,0.5566054794520551
ZTF18acqxyiq,58437.839,ZTF18acqxyiq_VLASS2.2,59563.0,VLASS2.2,0.355,0.121,1125.161,SN IIb,0.03849,upper_limit,1.3083436485682133e+28,6.691227931953622e+27,3.0826328767123288
ZTF18acrcyqw,58440.829,ZTF18acrcyqw_VLASS1.2v2,58612.0,VLASS1.2v,0.409,0.132,171.1710000000021,SN IIb,0.04,upper_limit,1.6315093114574883e+28,7.891358942142308e+26,0.46896164383562217
ZTF18acrcyqw,58440.829,ZTF18acrcyqw_VLASS2.2,59537.0,VLASS2.2,0.3,0.09,1096.171000000002,SN IIb,0.04,upper_limit,1.1967060964235855e+28,6.558758398816547e+27,3.003208219178088
ZTF18acsjrbc,58455.859,ZTF18acsjrbc_VLASS1.2v2,58617.0,VLASS1.2v,0.242,0.129,161.14099999999598,SN Ic,0.03693,upper_limit,8.191989759078325e+27,7.203264991481096e+26,0.44148219178081094
ZTF18acsjrbc,58455.859,ZTF18acsjrbc_VLASS2.2,59531.0,VLASS2.2,0.324,0.118,1075.140999999996,SN Ic,0.03693,upper_limit,1.096778794190652e+28,6.505307038773849e+27,2.945591780821907
ZTF18acxgoki,58465.509,ZTF18acxgoki_VLASS1.2v2,58594.0,VLASS1.2v,0.466,0.125,128.4910000000018,SN Ic-BL,0.04,upper_limit,1.85888346977797e+28,5.14071340561565e+26,0.3520301369863063
ZTF18acxgoki,58465.509,ZTF18acxgoki_VLASS2.2,59570.0,VLASS2.2,0.357,0.127,1104.4910000000018,SN Ic-BL,0.04,upper_limit,1.424080254744067e+28,6.594558265930078e+27,3.0260027397260325
ZTF18aczcumi,58470.819,ZTF18aczcumi_VLASS2.1,59133.0,VLASS2.1,0.559,0.181,662.1809999999969,SN Ib,0.031,upper_limit,1.3218927106180136e+28,5.224684358634791e+27,1.8141945205479366
ZTF18aczcumi,58470.819,ZTF18aczcumi_VLASS3.1,59960.0,VLASS3.1,0.774,0.3,1489.1809999999969,SN Ib,0.031,upper_limit,1.8303129839326343e+28,1.008455117916128e+28,4.079947945205471
ZTF18aczqzrj,58476.849,ZTF18aczqzrj_VLASS1.2v2,58547.0,VLASS1.2v,0.262,0.125,70.15099999999802,SN Ic,0.0429,upper_limit,1.2071968349879847e+28,2.2033689404226596e+26,0.19219452054793978
ZTF18aczqzrj,58476.849,ZTF18aczqzrj_VLASS2.2,59531.0,VLASS2.2,0.27,0.099,1054.150999999998,SN Ic,0.0429,upper_limit,1.2440578070486865e+28,6.45638842345983e+27,2.8880849315068438
ZTF18adasisj,58497.599,ZTF18adasisj_VLASS2.1,59111.0,VLASS2.1,0.362,0.133,613.400999999998,SN Ic,0.034,upper_limit,1.0342627386937256e+28,4.739873551646135e+27,1.6805506849315015
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS2.1,59047.0,VLASS2.1,0.351,0.164,576.140999999996,SN Ic,0.053,upper_limit,2.504296068861287e+28,4.414584427695174e+27,1.5784684931506738
ZTF18adaykvg,58470.859,ZTF18adaykvg_VLASS3.1,59982.0,VLASS3.1,0.295,0.137,1511.140999999996,SN Ic,0.053,upper_limit,2.1047502573050706e+28,1.0324702770169712e+28,4.140112328767112
ZTF19aadnhdo,58499.639,ZTF19aadnhdo_VLASS1.2v2,58612.0,VLASS1.2v,0.425,0.146,112.36099999999716,SN Ic,0.02981,upper_limit,9.277191438073049e+27,4.222488416687989e+26,0.30783835616437577
ZTF19aadnhdo,58499.639,ZTF19aadnhdo_VLASS2.2,59540.0,VLASS2.2,0.382,0.108,1040.3609999999971,SN Ic,0.02981,upper_limit,8.338557951397423e+27,6.428619741740278e+27,2.8503041095890334
ZTF19aadnsqj,58492.879,ZTF19aadnsqj_VLASS2.1,59133.0,VLASS2.1,0.353,0.139,640.1209999999992,SN IIb,0.0325,upper_limit,9.195073873363894e+27,5.050330222673224e+27,1.7537561643835593
ZTF19aadyiao,58502.899,ZTF19aadyiao_VLASS1.2v2,58604.0,VLASS1.2v,0.3,0.146,101.1010000000024,SN IIb,0.032,upper_limit,7.570379420221755e+27,3.6725702632155356e+26,0.276989041095897
ZTF19aadyiao,58502.899,ZTF19aadyiao_VLASS2.2,59511.0,VLASS2.2,0.452,0.138,1008.1010000000024,SN IIb,0.032,upper_limit,1.1406038326467445e+28,6.381932033581106e+27,2.761920547945212
ZTF19aaejtof,58512.929,ZTF19aaejtof_VLASS2.1,59045.0,VLASS2.1,0.41,0.142,532.0709999999963,SN IIb,0.03762,upper_limit,1.4416890070118287e+28,3.9665569501816395e+27,1.4577287671232775
ZTF19aaejtof,58512.929,ZTF19aaejtof_VLASS3.1,59960.0,VLASS3.1,0.493,0.206,1447.0709999999965,SN IIb,0.03762,upper_limit,1.733543123065443e+28,9.593265817520352e+27,3.964578082191771
ZTF19aaeoqqj,58501.939,ZTF19aaeoqqj_VLASS1.2v2,58607.0,VLASS1.2v,0.368,0.112,105.06100000000151,SN IIb,0.03062,upper_limit,8.485501156860205e+27,3.870394897765449e+26,0.2878383561643877
ZTF19aaeoqqj,58501.939,ZTF19aaeoqqj_VLASS2.2,59532.0,VLASS2.2,0.449,0.104,1030.0610000000015,SN IIb,0.03062,detection,1.0353233748451717e+28,6.407716858479316e+27,2.8220849315068532
ZTF19aafmyow,58528.889,ZTF19aafmyow_VLASS1.2v2,58607.0,VLASS1.2v,0.307,0.108,78.11099999999715,SN Ic,0.0265,upper_limit,5.270115062161215e+27,2.592029639876432e+26,0.21400273972601958
ZTF19aailcgs,58530.639,ZTF19aailcgs_VLASS1.2v2,58593.0,VLASS1.2v,0.352,0.123,62.36099999999715,SN Ic,0.02031,upper_limit,3.516995935177943e+27,1.8509714637655308e+26,0.17085205479451274
ZTF19aailsge,58524.799,ZTF19aailsge_VLASS2.1,59112.0,VLASS2.1,0.341,0.136,587.2010000000009,SN Ib,0.036,upper_limit,1.0954389101837337e+28,4.5427329672753826e+27,1.6087698630137013
ZTF19aailsge,58524.799,ZTF19aailsge_VLASS3.1,60001.0,VLASS3.1,0.371,0.114,1476.201000000001,SN Ib,0.036,upper_limit,1.1918118348333288e+28,9.943610326737733e+27,4.044386301369865
ZTF19aakirwj,58570.649,ZTF19aakirwj_VLASS2.1,59051.0,VLASS2.1,0.256,0.128,480.3510000000024,SN Ib,0.03165,upper_limit,6.316282380928768e+27,3.4083869058014974e+27,1.3160301369863079
ZTF19aakkths,58528.499,ZTF19aakkths_VLASS1.2v2,58652.0,VLASS1.2v,0.977,0.146,123.50099999999657,SN IIb,0.0124,detection,3.5958958987687604e+27,4.853717311810405e+26,0.33835890410957964
ZTF19aakpcuw,58531.909,ZTF19aakpcuw_VLASS2.1,59065.0,VLASS2.1,0.423,0.151,533.0910000000003,SN Ic,0.031,upper_limit,1.0002873284283e+28,3.977228013525731e+27,1.4605232876712337
ZTF19aalahqa,58533.839,ZTF19aalahqa_VLASS1.2v2,58549.0,VLASS1.2v,0.866,0.143,15.161000000000058,SN Ib,0.0439,detection,4.184403375070588e+28,8.297418054605826e+22,0.041536986301370024
ZTF19aalahqa,58533.839,ZTF19aalahqa_VLASS2.2,59482.0,VLASS2.2,0.575,0.146,948.161,SN Ib,0.0439,upper_limit,2.778327876057261e+28,6.366561508101492e+27,2.5977013698630134
ZTF19aalfsqm,58537.899,ZTF19aalfsqm_VLASS2.1,59109.0,VLASS2.1,0.332,0.129,571.1010000000024,SN Ic,0.0305,upper_limit,7.594176935068693e+27,4.360581317696038e+27,1.5646602739726092
ZTF19aalouag,58577.649,ZTF19aalouag_VLASS2.1,59063.0,VLASS2.1,0.51,0.186,485.3510000000024,SN Ib,0.0549,upper_limit,3.914802607225763e+28,3.4675405303495474e+27,1.3297287671232942
ZTF19aalouag,58577.649,ZTF19aalouag_VLASS3.1,59984.0,VLASS3.1,0.332,0.111,1406.3510000000024,SN Ib,0.0549,upper_limit,2.5484597364685364e+28,9.079200276583305e+27,3.853016438356171
ZTF19aamgghn,58562.599,ZTF19aamgghn_VLASS2.1,59119.0,VLASS2.1,0.296,0.148,556.400999999998,SN Ib,0.02968,upper_limit,6.403837773210625e+27,4.205776581104962e+27,1.5243863013698575
ZTF19aamsetj,58583.709,ZTF19aamsetj_VLASS1.2v2,58634.0,VLASS1.2v,0.304,0.116,50.29099999999744,SN Ic,0.02751,upper_limit,5.632364970320986e+27,1.3305498433787447e+26,0.1377835616438286
ZTF19aanfukh,58565.609,ZTF19aanfukh_VLASS2.1,59051.0,VLASS2.1,0.492,0.155,485.390999999996,SN Ic,0.02765,upper_limit,9.21045052295228e+27,3.468015392423103e+27,1.3298383561643725
ZTF19aanfukh,58565.609,ZTF19aanfukh_VLASS3.1,59991.0,VLASS3.1,0.591,0.175,1425.390999999996,SN Ic,0.02765,upper_limit,1.1063772884278042e+28,9.324033611211781e+27,3.905180821917797
ZTF19aanijpu,58606.679,ZTF19aanijpu_VLASS2.2,59533.0,VLASS2.2,0.333,0.127,926.3209999999964,SN Ic,0.05,upper_limit,2.105522755890387e+28,6.360878834829635e+27,2.5378657534246476
ZTF19aaoxvfe,58584.699,ZTF19aaoxvfe_VLASS2.1,59114.0,VLASS2.1,0.215,0.125,529.3009999999995,SN Ib,0.0364,upper_limit,7.065166891482191e+27,3.9376192746708063e+27,1.4501397260273958
