name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,grb_luminosity_cgs,time_years
ZTF18abcfdzu,58340.559,ZTF18abcfdzu_VLASS3.1,59984.0,VLASS3.1,0.336,0.11,1643.440999999999,SN IIP,0.125,upper_limit,1.4692273744940528e+29,1.229994904420344e+28,4.502578082191778
ZTF18abckutn,58289.719,ZTF18abckutn_VLASS3.1,59984.0,VLASS3.1,0.342,0.117,1694.281000000003,SN IIP,0.0401,upper_limit,1.371272810834593e+28,1.1443025087317518e+28,4.641865753424666
ZTF18abcptmt,58292.709,ZTF18abcptmt_VLASS3.1,59999.0,VLASS3.1,0.315,0.118,1706.2909999999974,SN II,0.05,upper_limit,1.991710715031447e+28,1.1256962237640169e+28,4.674769863013692
ZTF18abcyues,58284.689,ZTF18abcyues_VLASS3.1,59960.0,VLASS3.1,0.446,0.182,1675.3110000000015,SN II,0.03763,upper_limit,1.5691329432214535e+28,1.174599763180009e+28,4.589893150684936
ZTF18abeajml,58304.629,ZTF18abeajml_VLASS3.1,59987.0,VLASS3.1,0.365,0.136,1682.3709999999992,SN II,0.03651,upper_limit,1.2068884092119297e+28,1.1631915138003244e+28,4.609235616438354
ZTF18abesqnb,58310.579,ZTF18abesqnb_VLASS3.1,59998.0,VLASS3.1,0.553,0.241,1687.421000000002,SN II,0.07,upper_limit,7.048330238866068e+28,1.155128245054361e+28,4.623071232876718
ZTF18abimhfu,58312.569,ZTF18abimhfu_VLASS3.1,59962.0,VLASS3.1,0.297,0.125,1649.4309999999969,SN II,0.05,upper_limit,1.8778986741725075e+28,1.2192204760892282e+28,4.518989041095882
ZTF18abltfho,58352.539,ZTF18abltfho_VLASS3.1,60012.0,VLASS3.1,0.279,0.136,1659.4609999999957,SN IIn,0.055,upper_limit,2.1497402110691676e+28,1.2014757300061262e+28,4.546468493150673
ZTF18abnzlai,58342.789,ZTF18abnzlai_VLASS2.2,59528.0,VLASS2.2,0.395,0.139,1185.2109999999957,SN IIP,0.055,upper_limit,3.043539008502943e+28,2.9795579890624184e+28,3.2471534246575224
ZTF18abrlljc,58356.599,ZTF18abrlljc_VLASS3.1,59998.0,VLASS3.1,0.29,0.115,1641.400999999998,SN IIP,0.05,upper_limit,1.8336384360606975e+28,1.2336950522274237e+28,4.496989041095885
ZTF18abtswjk,58387.779,ZTF18abtswjk_VLASS3.1,60010.0,VLASS3.1,0.691,0.14,1622.2209999999975,SN IIn,0.0503,detection,4.423593305008958e+28,1.2692660642285653e+28,4.444441095890404
ZTF18abucxcj,58375.499,ZTF18abucxcj_VLASS3.1,60001.0,VLASS3.1,2.145,0.238,1625.5009999999966,SN IIn,0.033,detection,5.764824600565708e+28,1.2630811292646152e+28,4.453427397260264
ZTF18abuqhje,58360.879,ZTF18abuqhje_VLASS3.1,59969.0,VLASS3.1,0.469,0.165,1608.1209999999992,SN II,0.053,upper_limit,3.346196171783315e+28,1.2957664422136543e+28,4.405810958904107
ZTF18abvejqt,58481.479,ZTF18abvejqt_VLASS3.1,60028.0,VLASS3.1,0.343,0.145,1546.5210000000006,SN II,0.05,upper_limit,2.1687516674786874e+28,1.4264717506765693e+28,4.23704383561644
ZTF18abvfecb,58387.819,ZTF18abvfecb_VLASS2.1,59105.0,VLASS2.1,0.358,0.146,717.1809999999969,SN II,0.125,upper_limit,1.5654267859192582e+29,1.3261333945298169e+29,1.9648794520547859
ZTF18abvfecb,58387.819,ZTF18abvfecb_VLASS3.1,60076.0,VLASS3.1,0.364,0.133,1688.1809999999969,SN II,0.125,upper_limit,1.5916629890352238e+29,1.1539216915343998e+28,4.625153424657525
ZTF18abvgivy,58365.889,ZTF18abvgivy_VLASS2.2,59551.0,VLASS2.2,0.279,0.105,1185.1109999999971,SN II,0.06465,upper_limit,3.010788868150334e+28,2.980331319050103e+28,3.246879452054787
ZTF18abvgjft,58380.879,ZTF18abvgjft_VLASS2.2,59562.0,VLASS2.2,0.276,0.115,1181.1209999999992,SN II,0.077,upper_limit,4.29772795199803e+28,3.011405437877141e+28,3.2359479452054773
ZTF18abvgjgb,58378.899,ZTF18abvgjgb_VLASS2.2,59561.0,VLASS2.2,0.294,0.098,1182.1010000000024,SN IIn,0.0819,upper_limit,5.213949349607563e+28,3.003733571684175e+28,3.238632876712335
ZTF18abvxoty,58374.709,ZTF18abvxoty_VLASS3.1,59979.0,VLASS3.1,0.504,0.15,1604.2909999999974,SN II,0.089,upper_limit,1.06569478862426e+29,1.302978615779943e+28,4.395317808219171
ZTF18abvzdvj,58387.669,ZTF18abvzdvj_VLASS3.1,60022.0,VLASS3.1,0.397,0.133,1634.3309999999983,SN II,0.051,upper_limit,2.615317968917469e+28,1.2466410618577424e+28,4.477619178082187
ZTF18abwlsoi,58372.579,ZTF18abwlsoi_VLASS3.1,59998.0,VLASS3.1,0.391,0.123,1625.421000000002,SN II,0.05,upper_limit,2.472250443102527e+28,1.263231473968384e+28,4.453208219178088
ZTF18abyvenk,58378.499,ZTF18abyvenk_VLASS3.1,60007.0,VLASS3.1,0.45,0.111,1628.5009999999966,SN II,0.04,detection,1.7950591446353787e+28,1.257461411790899e+28,4.461646575342456
ZTF18abzscns,58387.719,ZTF18abzscns_VLASS3.1,60107.0,VLASS3.1,0.36,0.149,1719.281000000003,SN II,0.057,upper_limit,2.987683645090999e+28,1.1060552197065028e+28,4.710358904109597
ZTF18acbuemc,58424.579,ZTF18acbuemc_VLASS3.1,60077.0,VLASS3.1,0.459,0.122,1652.421000000002,SN II,0.043,upper_limit,2.125075137440556e+28,1.2138921250886192e+28,4.527180821917814
ZTF18acbwopo,58446.539,ZTF18acbwopo_VLASS2.2,59549.0,VLASS2.2,1.803,0.198,1102.4609999999957,SN II,0.081,detection,3.1238179679246782e+29,3.717613262044502e+28,3.020441095890399
ZTF18acbxkop,58425.639,ZTF18acbxkop_VLASS3.1,60031.0,VLASS3.1,0.754,0.174,1605.3609999999971,SN II,0.027,detection,1.3446485739388326e+28,1.3009579614333e+28,4.398249315068485
ZTF18accnfrz,58415.859,ZTF18accnfrz_VLASS3.1,59973.0,VLASS3.1,0.209,0.105,1557.140999999996,SN IIn,0.083,upper_limit,3.8124406299027418e+28,1.3997026739440274e+28,4.266139726027387
ZTF18accngxc,58565.589,ZTF18accngxc_VLASS3.1,59961.0,VLASS3.1,0.389,0.117,1395.411,SN II,0.07,upper_limit,4.958047853379566e+28,1.8673042604766033e+28,3.8230438356164385
ZTF18acdvrfu,58417.859,ZTF18acdvrfu_VLASS3.1,59960.0,VLASS3.1,0.809,0.317,1542.140999999996,SN II,0.067,upper_limit,9.407132804263806e+28,1.4377151793857395e+28,4.225043835616427
ZTF18acqppuj,58455.889,ZTF18acqppuj_VLASS3.1,59966.0,VLASS3.1,0.466,0.139,1510.1109999999971,SN II,0.04,upper_limit,1.85888346977797e+28,1.5218715750037166e+28,4.137290410958896
ZTF18acuqskr,58462.809,ZTF18acuqskr_VLASS3.1,59973.0,VLASS3.1,0.327,0.125,1510.190999999999,SN II,0.0446,upper_limit,1.632452735551457e+28,1.5216775814298883e+28,4.137509589041093
ZTF18acvgjqv,58504.789,ZTF18acvgjqv_VLASS3.1,59981.0,VLASS3.1,0.334,0.128,1476.2109999999957,SN IIn,0.091,upper_limit,7.403186748737742e+28,1.6073339991102246e+28,4.044413698630125
ZTF18acvgyst,58470.839,ZTF18acvgyst_VLASS3.1,59975.0,VLASS3.1,0.545,0.153,1504.161,SN II,0.034,upper_limit,1.5571082668179016e+28,1.5363985461186666e+28,4.120989041095891
ZTF18acwzxhr,58457.919,ZTF18acwzxhr_VLASS3.1,60008.0,VLASS3.1,4.728,0.42,1550.0809999999983,SN II,0.026,detection,7.8071757063552535e+28,1.4174212581759626e+28,4.246797260273968
ZTF18aczuooo,58498.879,ZTF18aczuooo_VLASS3.1,59974.0,VLASS3.1,0.336,0.114,1475.1209999999992,SN IIn,0.094,upper_limit,7.978640802201183e+28,1.6101935512392923e+28,4.0414273972602714
ZTF18adbmiwf,58477.489,ZTF18adbmiwf_VLASS3.1,59965.0,VLASS3.1,0.65,0.24,1487.5109999999986,SN II,0.04517,upper_limit,3.3311318040904774e+28,1.5781080907004384e+28,4.075372602739722
ZTF19aacjbsj,58565.849,ZTF19aacjbsj_VLASS3.1,60007.0,VLASS3.1,0.269,0.095,1441.150999999998,SN IIn,0.052,upper_limit,1.844886466474689e+28,1.7120034672650212e+28,3.9483589041095835
ZTF19aaeuhgo,58644.829,ZTF19aaeuhgo_VLASS3.1,59980.0,VLASS3.1,0.291,0.115,1335.171000000002,SN II,0.0678,upper_limit,3.468916629424966e+28,2.110233303674906e+28,3.658002739726033
ZTF19aafnend,58564.709,ZTF19aafnend_VLASS1.2v2,58607.0,VLASS1.2v,0.592,0.247,42.29099999999744,SN IIP,0.12,upper_limit,2.3704347990716995e+29,4.218940568641475e+28,0.11586575342465051
ZTF19aafnend,58564.709,ZTF19aafnend_VLASS2.2,59520.0,VLASS2.2,0.286,0.153,955.2909999999974,SN IIP,0.12,upper_limit,1.145176271173152e+29,5.794478151104766e+28,2.6172356164383492
ZTF19aakpccq,58528.879,ZTF19aakpccq_VLASS3.1,59987.0,VLASS3.1,0.614,0.136,1458.1209999999992,SN II,0.05,detection,3.8822551715216146e+28,1.6587357319304724e+28,3.994852054794518
ZTF19aaksxgp,58550.629,ZTF19aaksxgp_VLASS1.2v2,58566.0,VLASS1.2v,0.475,0.174,15.370999999999183,SN IIn,0.0467,upper_limit,2.607698859760365e+28,1.883922745561823e+28,0.04211232876712105
ZTF19aalsnbp,58537.789,ZTF19aalsnbp_VLASS3.1,60001.0,VLASS3.1,0.349,0.112,1463.2109999999957,SN II,0.05,upper_limit,2.206689014431667e+28,1.643201837220407e+28,4.008797260273961
ZTF19aalubxw,58537.769,ZTF19aalubxw_VLASS1.2v2,58556.0,VLASS1.2v,0.393,0.138,18.230999999999767,SN II,0.0931,upper_limit,9.143306663690613e+28,2.265467974065195e+28,0.049947945205478815
ZTF19aalubxw,58537.769,ZTF19aalubxw_VLASS2.2,59552.0,VLASS2.2,0.231,0.097,1014.2309999999998,SN II,0.0931,upper_limit,5.374310023696009e+28,4.806868001544939e+28,2.77871506849315
ZTF19aamhmsx,58558.859,ZTF19aamhmsx_VLASS1.2v2,58560.0,VLASS1.2v,0.445,0.156,1.1409999999959837,SN II,0.047,upper_limit,2.4755526547465207e+28,1.6409034808733612e+25,0.0031260273972492703
ZTF19aanfqug,58581.569,ZTF19aanfqug_VLASS3.1,59973.0,VLASS3.1,0.409,0.149,1391.4309999999969,SN IIn,0.046,upper_limit,2.17637557984076e+28,1.8816844246184966e+28,3.8121397260273886
ZTF19aanlekq,58562.829,ZTF19aanlekq_VLASS3.1,59968.0,VLASS3.1,0.936,0.257,1405.171000000002,SN II,0.03677,upper_limit,3.140347138726336e+28,1.8326728278472404e+28,3.849783561643841
ZTF19aanpcep,58565.729,ZTF19aanpcep_VLASS1.2v2,58570.0,VLASS1.2v,0.308,0.126,4.27100000000064,SN II,0.0314,upper_limit,7.476964290143361e+27,3.9904941952597384e+27,0.011701369863015452
ZTF19aanqzhm,58571.619,ZTF19aanqzhm_VLASS3.1,59998.0,VLASS3.1,0.308,0.13,1426.3810000000012,SN IIn,0.049,upper_limit,1.8676682174300251e+28,1.7602917885889435e+28,3.907893150684935
ZTF19aaozsuh,58587.739,ZTF19aaozsuh_VLASS1.2v2,58604.0,VLASS1.2v,0.943,0.292,16.260999999998603,SN IIn,0.057,upper_limit,7.826071325891144e+28,1.9790895483690215e+28,0.04455068493150302
ZTF19aapcnzi,58588.569,ZTF19aapcnzi_VLASS3.1,59968.0,VLASS3.1,0.615,0.232,1379.4309999999969,SN II,0.0475,upper_limit,3.496948362981158e+28,1.9259726346423287e+28,3.7792630136986216
ZTF19aarfnmb,58592.679,ZTF19aarfnmb_VLASS1.2v2,58607.0,VLASS1.2v,0.345,0.124,14.320999999996276,SN II,0.04561,upper_limit,1.8038127562336212e+28,1.713107179154979e+28,0.039235616438345965
ZTF19aasekcx,58626.599,ZTF19aasekcx_VLASS3.1,59966.0,VLASS3.1,0.242,0.113,1339.400999999998,SN IIn,0.118,upper_limit,9.345516492260722e+28,2.0915418443982497e+28,3.6695917808219125
ZTF19aatmgjs,58607.669,ZTF19aatmgjs_VLASS1.2v2,58609.0,VLASS1.2v,0.233,0.113,1.330999999998312,SN II,0.03,upper_limit,5.152560284021408e+27,4.806240058685798e+25,0.003646575342461129
ZTF19aatqzim,58602.639,ZTF19aatqzim_VLASS3.1,60001.0,VLASS3.1,0.304,0.112,1398.3609999999971,SN II,0.05007,upper_limit,1.927736848972681e+28,1.8567427500866993e+28,3.8311260273972523
ZTF19aavjlkx,58622.719,ZTF19aavjlkx_VLASS3.1,60004.0,VLASS3.1,0.232,0.118,1381.281000000003,SN II,0.08344,upper_limit,4.279534030453199e+28,1.9190522505413029e+28,3.784331506849323
ZTF19aawfkeg,58640.859,ZTF19aawfkeg_VLASS3.1,60029.0,VLASS3.1,0.353,0.158,1388.140999999996,SN II,0.047,upper_limit,1.963753004776453e+28,1.8936865224456238e+28,3.803126027397249
ZTF19abcejfo,58657.859,ZTF19abcejfo_VLASS3.1,60029.0,VLASS3.1,0.401,0.157,1371.140999999996,SN IIn,0.083,upper_limit,7.31477843344976e+28,1.9581996057293946e+28,3.756550684931496
ZTF19abcejsg,58657.839,ZTF19abcejsg_VLASS2.1,59047.0,VLASS2.1,0.627,0.163,389.16100000000006,SN II,0.134,upper_limit,3.1869273991794806e+29,2.076355676501087e+29,1.0661945205479453
ZTF19abcejsg,58657.839,ZTF19abcejsg_VLASS3.1,59979.0,VLASS3.1,0.594,0.182,1321.161,SN II,0.134,upper_limit,3.0191943781700348e+29,2.1737490043287393e+28,3.619619178082192
ZTF19abddsvk,58666.579,ZTF19abddsvk_VLASS3.1,59990.0,VLASS3.1,0.28,0.118,1323.421000000002,SN II,0.058,upper_limit,2.4093954013318834e+28,2.1633309636920385e+28,3.625810958904115
ZTF19abgncfz,58674.639,ZTF19abgncfz_VLASS3.1,59986.0,VLASS3.1,0.25,0.111,1311.3609999999971,SN II,0.073,upper_limit,3.4797561871396704e+28,2.219720195147946e+28,3.592769863013691
ZTF19abgpgyp,58684.609,ZTF19abgpgyp_VLASS3.1,59968.0,VLASS3.1,0.673,0.155,1283.390999999996,SN II,0.07,detection,8.577805155075702e+28,2.3586991522020864e+28,3.516139726027386
ZTF19abguqsi,58680.829,ZTF19abguqsi_VLASS3.1,60058.0,VLASS3.1,0.409,0.144,1377.171000000002,SN II,0.05211,upper_limit,2.8173704251756744e+28,1.9344732832411517e+28,3.773071232876718
ZTF19abidbqp,58685.819,ZTF19abidbqp_VLASS3.1,60098.0,VLASS3.1,0.522,0.174,1412.1809999999969,SN II,0.04016,upper_limit,2.099445326035679e+28,1.8083410136630065e+28,3.868989041095882
ZTF19abiqfxi,58733.739,ZTF19abiqfxi_VLASS3.1,60106.0,VLASS3.1,0.455,0.155,1372.2609999999986,SN II,0.0542,upper_limit,3.4007520258463847e+28,1.9537075640713896e+28,3.759619178082188
ZTF19abiszzn,58681.599,ZTF19abiszzn_VLASS3.1,59968.0,VLASS3.1,0.591,0.184,1286.400999999998,SN II,0.04942,upper_limit,3.647622115519294e+28,2.343074185920613e+28,3.5243863013698578
ZTF19abjioie,58690.639,ZTF19abjioie_VLASS3.1,60012.0,VLASS3.1,0.27,0.1,1321.3609999999971,SN II,0.087,upper_limit,5.440690785248812e+28,2.172824313961791e+28,3.6201671232876635
ZTF19abkfmjp,58684.859,ZTF19abkfmjp_VLASS2.2,59614.0,VLASS2.2,0.35,0.127,929.140999999996,SN II,0.1008,upper_limit,9.643830118042417e+28,6.280911342486705e+28,2.5455917808219066
ZTF19abormur,58701.659,ZTF19abormur_VLASS3.1,59968.0,VLASS3.1,0.555,0.293,1266.3410000000003,SN II,0.0564,upper_limit,4.505740378884347e+28,2.449920165281467e+28,3.469427397260275
ZTF19abpidqn,58706.749,ZTF19abpidqn_VLASS3.1,59978.0,VLASS3.1,8.017,0.698,1271.2509999999966,SN IIn,0.01458,detection,4.0927835787449145e+28,2.4231685218347292e+28,3.482879452054785
ZTF19abrtjsf,58716.749,ZTF19abrtjsf_VLASS3.1,60098.0,VLASS3.1,0.396,0.143,1381.2509999999966,SN IIP,0.05374,upper_limit,2.907854619187589e+28,1.9191642005736018e+28,3.7842493150684837
ZTF19abulzhy,58728.559,ZTF19abulzhy_VLASS3.1,60002.0,VLASS3.1,0.251,0.1,1273.440999999999,SN IIn,0.1055,upper_limit,7.623085490866827e+28,2.4113638780390347e+28,3.4888794520547917
ZTF19abwamby,58729.559,ZTF19abwamby_VLASS3.1,59998.0,VLASS3.1,0.401,0.118,1268.440999999999,SN II,0.05,upper_limit,2.5354793546908267e+28,2.438429886787887e+28,3.4751808219178053
ZTF19acgfvvi,58771.599,ZTF19acgfvvi_VLASS3.1,60106.0,VLASS3.1,0.421,0.162,1334.400999999998,SN II,0.045,upper_limit,2.140816861289189e+28,2.1136601038716117e+28,3.655893150684926
ZTF19ackbclh,58781.719,ZTF19ackbclh_VLASS3.1,59965.0,VLASS3.1,0.535,0.165,1183.281000000003,SN IIn,0.076,upper_limit,8.10465106456714e+28,2.994530347684329e+28,3.2418657534246655
ZTF19acsbxem,58790.919,ZTF19acsbxem_VLASS3.1,60008.0,VLASS3.1,5.132,0.424,1217.0809999999983,SN II,0.031,detection,1.2135873686747128e+29,2.7486168148206027e+28,3.3344684931506805
ZTF19actabny,58844.949,ZTF19actabny_VLASS2.1,59068.0,VLASS2.1,0.273,0.142,223.05099999999948,SN IIn,0.159,upper_limit,2.0152083579203737e+29,1.0838053487276815e+29,0.6110986301369848
ZTF19actabny,58844.949,ZTF19actabny_VLASS3.1,59965.0,VLASS3.1,0.371,0.113,1120.0509999999997,SN IIn,0.159,upper_limit,2.7386164864046103e+29,3.529998278167975e+28,3.068632876712328
ZTF19acvkibv,58827.619,ZTF19acvkibv_VLASS2.1,59148.0,VLASS2.1,0.68,0.192,320.3810000000012,SN IIn,0.1006,upper_limit,1.8657367897275783e+29,1.778936414099246e+29,0.877756164383565
ZTF19acvkibv,58827.619,ZTF19acvkibv_VLASS3.1,60101.0,VLASS3.1,0.374,0.148,1273.3810000000012,SN IIn,0.1006,upper_limit,1.0261552343501679e+29,2.4116862555297166e+28,3.488715068493154
ZTF19acyjysk,58878.809,ZTF19acyjysk_VLASS3.1,59992.0,VLASS3.1,0.391,0.138,1113.190999999999,SN IIn,0.06,upper_limit,3.610721314002588e+28,3.601662870032704e+28,3.0498383561643805
ZTF19adalarj,58853.499,ZTF19adalarj_VLASS3.1,59999.0,VLASS3.1,0.298,0.121,1145.5009999999966,SN IIn,0.077,upper_limit,4.640300469910915e+28,3.2937308377530613e+28,3.13835890410958
ZTF20aaaddgy,58876.519,ZTF20aaaddgy_VLASS2.1,59083.0,VLASS2.1,0.386,0.109,206.48099999999977,SN IIn,0.1029,upper_limit,1.1114333015665277e+29,1.0558527848223657e+29,0.5657013698630131
ZTF20aaaddgy,58876.519,ZTF20aaaddgy_VLASS3.1,60014.0,VLASS3.1,0.342,0.173,1137.4809999999998,SN IIn,0.1029,upper_limit,9.847414226314832e+28,3.3607312004132888e+28,3.1163863013698623
ZTF20aadyyvk,58880.839,ZTF20aadyyvk_VLASS3.1,59983.0,VLASS3.1,0.367,0.135,1102.161,SN IIn,0.0675,upper_limit,4.334452864633023e+28,3.720924676421006e+28,3.019619178082192
ZTF20aajvyja,58926.909,ZTF20aajvyja_VLASS2.1,59101.0,VLASS2.1,0.404,0.12,174.09100000000035,SN IIn,0.099,upper_limit,1.0712147369931224e+29,1.050022295266625e+29,0.4769616438356174
ZTF20aajvyja,58926.909,ZTF20aajvyja_VLASS3.1,59975.0,VLASS3.1,0.353,0.119,1048.0910000000003,SN IIn,0.099,upper_limit,9.359871340558716e+28,4.3257499067073185e+28,2.871482191780823
ZTF20aayxdse,58970.779,ZTF20aayxdse_VLASS3.1,59965.0,VLASS3.1,0.267,0.11,994.2209999999976,SN II,0.0865,upper_limit,5.314985640788301e+28,5.136630067130515e+28,2.723893150684925
ZTF20abgoocl,59034.579,ZTF20abgoocl_VLASS3.1,60004.0,VLASS3.1,0.634,0.277,969.421000000002,SN II,0.06,upper_limit,5.854724585876319e+28,5.553721284364687e+28,2.655947945205485
ZTF20abjatqy,59046.749,ZTF20abjatqy_VLASS2.1,59049.0,VLASS2.1,0.367,0.143,2.2509999999965657,SN II,0.026,upper_limit,6.060138503029565e+27,6.287763499917636e+26,0.006167123287661824
ZTF20abjyorg,59036.819,ZTF20abjyorg_VLASS2.1,59066.0,VLASS2.1,0.53,0.193,29.180999999996857,SN II,0.0527,upper_limit,3.7371382917220316e+28,3.2645704775530562e+28,0.07994794520547084
ZTF20abnnfpv,59044.799,ZTF20abnnfpv_VLASS2.1,59047.0,VLASS2.1,0.423,0.129,2.2010000000009313,SN II,0.02456,upper_limit,6.219327517469801e+27,5.683091521024438e+26,0.0060301369863039215
ZTF20abqferm,59063.839,ZTF20abqferm_VLASS2.1,59068.0,VLASS2.1,0.397,0.171,4.161000000000058,SN II,0.03,upper_limit,8.77925507620815e+27,3.483018800489042e+27,0.01140000000000016
ZTF20abxyiqi,59114.799,ZTF20abxyiqi_VLASS2.1,59119.0,VLASS2.1,0.411,0.143,4.201000000000931,SN II,0.04106,upper_limit,1.730177398137156e+28,3.6611277697573825e+27,0.011509589041098441
ZTF20acgnenc,59124.669,ZTF20acgnenc_VLASS2.1,59143.0,VLASS2.1,0.457,0.17,18.330999999998312,SN II,0.093,upper_limit,1.06080453488025e+29,2.272626316872686e+28,0.050221917808214556
ZTF20acgnenc,59124.669,ZTF20acgnenc_VLASS3.1,60020.0,VLASS3.1,0.361,0.14,895.3309999999983,SN II,0.093,upper_limit,8.379659454962148e+28,7.096866133246082e+28,2.4529616438356117
ZTF20achaxsk,59124.649,ZTF20achaxsk_VLASS2.1,59138.0,VLASS2.1,0.264,0.119,13.351000000002388,SN II,0.074,upper_limit,3.7811862686169312e+28,1.6690064031864023e+28,0.03657808219178737
ZTF20achnfaa,59131.739,ZTF20achnfaa_VLASS2.1,59154.0,VLASS2.1,0.394,0.151,22.260999999998603,SN II,0.05553,upper_limit,3.0969429475031826e+28,2.7044105901557514e+28,0.060989041095886584
ZTF20acoawtj,59192.489,ZTF20acoawtj_VLASS3.1,59978.0,VLASS3.1,0.398,0.138,785.5109999999986,SN IIn,0.123,upper_limit,1.680780530821389e+29,1.0430626047345675e+29,2.1520849315068453
ZTF20acqgklx,59205.619,ZTF20acqgklx_VLASS3.1,60077.0,VLASS3.1,0.293,0.147,871.3810000000012,SN IIn,0.14,upper_limit,1.6379256094298377e+29,7.71871844350672e+28,2.3873452054794555
ZTF20acveyyv,59192.909,ZTF20acveyyv_VLASS3.1,59979.0,VLASS3.1,0.208,0.091,786.0910000000003,SN IIn,0.193,upper_limit,2.355715939000402e+29,1.040765271846459e+29,2.1536739726027405
ZTF20acxmxtu,59324.869,ZTF20acxmxtu_VLASS3.1,59975.0,VLASS3.1,0.415,0.106,650.1310000000012,SN IIn,0.121,upper_limit,1.691692439835138e+29,1.652332759670007e+29,1.7811808219178116
ZTF21aabjfbc,59214.579,ZTF21aabjfbc_VLASS3.1,60107.0,VLASS3.1,0.326,0.129,892.4210000000021,SN II,0.1130,upper_limit,1.1470563803854509e+29,7.170387991720911e+28,2.444989041095896
ZTF21aaffxdt,59255.509,ZTF21aaffxdt_VLASS3.1,60019.0,VLASS3.1,0.552,0.144,763.4910000000018,SN IIn,0.09,upper_limit,1.1951719397056415e+29,1.1302286690271532e+29,2.0917561643835665
ZTF21aahfjrr,59268.879,ZTF21aahfjrr_VLASS3.1,59985.0,VLASS3.1,0.262,0.104,716.1209999999992,SN IIn,0.194,upper_limit,3.0016114976415775e+29,1.330993088354884e+29,1.9619753424657511
ZTF21abviabc,59454.779,ZTF21abviabc_VLASS3.1,60028.0,VLASS3.1,4.537,0.462,573.2209999999977,SN II,0.05346,detection,3.29561617628427e+29,2.0027573941535652e+29,1.5704684931506787
ZTF21aceqrju,59510.669,ZTF21aceqrju_VLASS3.1,59966.0,VLASS3.1,0.351,0.11,455.3309999999983,SN II,0.156,upper_limit,2.4850087960135584e+29,2.1997086535259164e+29,1.2474821917808172
ZTF21acnfoqn,59540.779,ZTF21acnfoqn_VLASS2.2,59547.0,VLASS2.2,0.385,0.144,6.22099999999773,SN II,0.028,upper_limit,7.394790929331093e+27,7.167017168935953e+27,0.017043835616432138
