SN,mjd obs,flux (mJy),mjd exp date,dt (days),dt (years),redshift,Luminosity,classification,status,type
GRB30,,,,,0.0501387904483305,,2.2716333681369898e+28,grb30,real,
GRB30,,,,,0.0517814147089524,,2.2910339636723213e+28,grb30,real,
GRB30,,,,,0.0534778540960579,,2.376312018306027e+28,grb30,real,
GRB30,,,,,0.0552298612095516,,2.439301100894551e+28,grb30,real,
GRB30,,,,,0.0570392659699222,,2.547086208094625e+28,grb30,real,
GRB30,,,,,0.0589079498447144,,2.447938613240196e+28,grb30,real,
GRB30,,,,,0.0608378458485289,,2.7062411819924613e+28,grb30,real,
GRB30,,,,,0.0628309900900784,,2.6825627799018236e+28,grb30,real,
GRB30,,,,,0.0648894186780757,,2.769327400882999e+28,grb30,real,
GRB30,,,,,0.0670152965888735,,2.9012623069334774e+28,grb30,real,
GRB30,,,,,0.0692107887988247,,2.926761538528512e+28,grb30,real,
GRB30,,,,,0.071478240698978,,3.0576517531740107e+28,grb30,real,
GRB30,,,,,0.0738199719068544,,3.06121722684789e+28,grb30,real,
GRB30,,,,,0.0762384051340867,,3.0599211238377005e+28,grb30,real,
GRB30,,,,,0.0787360919599479,,3.297646033630244e+28,grb30,real,
GRB30,,,,,0.0813156097372388,,3.228227861091836e+28,grb30,real,
GRB30,,,,,0.0839796131393445,,3.3604313204478804e+28,grb30,real,
GRB30,,,,,0.086730911480818,,3.40655201757021e+28,grb30,real,
GRB30,,,,,0.0895723398497403,,3.4810288963467727e+28,grb30,real,
GRB30,,,,,0.0925068364283044,,3.629895993081435e+28,grb30,real,
GRB30,,,,,0.0955374940398716,,3.664428900763655e+28,grb30,real,
GRB30,,,,,0.0986674312813309,,3.7752309472262407e+28,grb30,real,
GRB30,,,,,0.1018999213907395,,3.991096379799171e+28,grb30,real,
GRB30,,,,,0.1052383149267387,,4.0685987686884235e+28,grb30,real,
GRB30,,,,,0.1086860655420817,,4.164373257839626e+28,grb30,real,
GRB30,,,,,0.1122467815306898,,4.240198617044131e+28,grb30,real,
GRB30,,,,,0.1159241485070684,,4.218603883863335e+28,grb30,real,
GRB30,,,,,0.1197219809533628,,4.593997598475169e+28,grb30,real,
GRB30,,,,,0.1236442222193585,,4.42568895658766e+28,grb30,real,
GRB30,,,,,0.127694996069537,,4.77525584266434e+28,grb30,real,
GRB30,,,,,0.1318784520419077,,4.708401306645719e+28,grb30,real,
GRB30,,,,,0.1361989974097604,,5.011409429924325e+28,grb30,real,
GRB30,,,,,0.1406610652199126,,5.12858628428567e+28,grb30,real,
GRB30,,,,,0.145269320480934,,5.268302569980719e+28,grb30,real,
GRB30,,,,,0.1500285312955064,,5.365715996149215e+28,grb30,real,
GRB30,,,,,0.1549436719545355,,5.531815263324276e+28,grb30,real,
GRB30,,,,,0.1600198456165672,,5.957945554037419e+28,grb30,real,
GRB30,,,,,0.1652623358548434,,5.92883704220093e+28,grb30,real,
GRB30,,,,,0.1706765551102462,,6.340498785497607e+28,grb30,real,
GRB30,,,,,0.1762681477854095,,6.25108672412824e+28,grb30,real,
GRB30,,,,,0.1820429644711916,,6.64873893665129e+28,grb30,real,
GRB30,,,,,0.1880069330790345,,6.870499209513034e+28,grb30,real,
GRB30,,,,,0.1941663165762445,,6.883390720496823e+28,grb30,real,
GRB30,,,,,0.20052748102424,,7.696463470277769e+28,grb30,real,
GRB30,,,,,0.2070970244461913,,7.613591919910595e+28,grb30,real,
GRB30,,,,,0.213881828374077,,7.714194654661842e+28,grb30,real,
GRB30,,,,,0.2208888774339875,,7.87800169557274e+28,grb30,real,
GRB30,,,,,0.2281255170814057,,8.23536900762772e+28,grb30,real,
GRB30,,,,,0.2355992216394541,,8.318899561141882e+28,grb30,real,
GRB30,,,,,0.2433178004871197,,8.642443441446006e+28,grb30,real,
GRB30,,,,,0.2512892176445572,,8.843408927143528e+28,grb30,real,
GRB30,,,,,0.2595219010554259,,9.14743126769315e+28,grb30,real,
GRB30,,,,,0.2680240724751608,,9.281973616830992e+28,grb30,real,
GRB30,,,,,0.276804855732677,,9.388802598077918e+28,grb30,real,
GRB30,,,,,0.285873529298058,,9.70564026427642e+28,grb30,real,
GRB30,,,,,0.2952391139061071,,9.790053615358874e+28,grb30,real,
GRB30,,,,,0.3049116612327479,,9.915759417963614e+28,grb30,real,
GRB30,,,,,0.314900965218624,,1.0129411666557351e+29,grb30,real,
GRB30,,,,,0.3252175930102192,,1.0140306169449762e+29,grb30,real,
GRB30,,,,,0.3358721117540174,,1.0400460041840388e+29,grb30,real,
GRB30,,,,,0.3468756040670628,,1.044587602461478e+29,grb30,real,
GRB30,,,,,0.3582399257722393,,1.0508700356416558e+29,grb30,real,
GRB30,,,,,0.3699761594865913,,1.0551564130471398e+29,grb30,real,
GRB30,,,,,0.3820971919741234,,1.0655680913795465e+29,grb30,real,
GRB30,,,,,0.394615136793,,1.0596970590078932e+29,grb30,real,
GRB30,,,,,0.4075433961777858,,1.0783538952111466e+29,grb30,real,
GRB30,,,,,0.4208951146277659,,1.0815641547609994e+29,grb30,real,
GRB30,,,,,0.4346842098480651,,1.0561477747176822e+29,grb30,real,
GRB30,,,,,0.4489251150143687,,1.062604481851471e+29,grb30,real,
GRB30,,,,,0.4636325210376422,,1.061057919552758e+29,grb30,real,
GRB30,,,,,0.478821634299411,,1.0485159087928765e+29,grb30,real,
GRB30,,,,,0.4945086921223212,,1.044215246637096e+29,grb30,real,
GRB30,,,,,0.5107094163584583,,1.0466398449206691e+29,grb30,real,
GRB30,,,,,0.5274410752715886,,1.0451247090726074e+29,grb30,real,
GRB30,,,,,0.5447206793901983,,1.0488035084321688e+29,grb30,real,
GRB30,,,,,0.5625665279191743,,1.0559411219967335e+29,grb30,real,
GRB30,,,,,0.580996920063403,,1.05542877561945e+29,grb30,real,
GRB30,,,,,0.6000311859688914,,1.0758912042601171e+29,grb30,real,
GRB30,,,,,0.6196891712522069,,1.0898893072335045e+29,grb30,real,
GRB30,,,,,0.6399909792651968,,1.1413077420822745e+29,grb30,real,
GRB30,,,,,0.6609580020361087,,1.1528526772714963e+29,grb30,real,
GRB30,,,,,0.6826118893284708,,1.2265953198828444e+29,grb30,real,
GRB30,,,,,0.7049753218469311,,1.2678020629033527e+29,grb30,real,
GRB30,,,,,0.728071238031418,,1.3564884589576829e+29,grb30,real,
GRB30,,,,,0.7519238649982604,,1.3796916550218075e+29,grb30,real,
GRB30,,,,,0.7765579453343471,,1.4809105386691551e+29,grb30,real,
GRB30,,,,,0.8019989948324077,,1.5668066468323346e+29,grb30,real,
GRB30,,,,,0.8282738179615717,,1.6195040429909398e+29,grb30,real,
GRB30,,,,,0.8554092191909689,,1.7284357394814376e+29,grb30,real,
GRB30,,,,,0.8834335494014098,,1.7917905116775396e+29,grb30,real,
GRB30,,,,,0.9123759326795448,,1.889122990927691e+29,grb30,real,
GRB30,,,,,0.9422667817884252,,1.9484970793746435e+29,grb30,real,
GRB30,,,,,0.973136767226382,,1.991475131431855e+29,grb30,real,
GRB30,,,,,1.0050181059034269,,2.068798484784065e+29,grb30,real,
GRB30,,,,,1.0379437879354116,,2.0135488799059097e+29,grb30,real,
GRB30,,,,,1.0719483498498692,,2.089177109556329e+29,grb30,real,
GRB30,,,,,1.1070668436448925,,2.156353528614952e+29,grb30,real,
GRB30,,,,,1.1433358677302543,,2.1505282074442463e+29,grb30,real,
GRB30,,,,,1.1807933091921288,,2.152426174600241e+29,grb30,real,
GRB30,,,,,1.21947782832253,,2.215259077252196e+29,grb30,real,
GRB30,,,,,1.2594296318251523,,2.1932129459620464e+29,grb30,real,
GRB30,,,,,1.3006902150800912,,2.2202739769227763e+29,grb30,real,
GRB30,,,,,1.3433026198791225,,2.2056159184857146e+29,grb30,real,
GRB30,,,,,1.3873111766904216,,2.1986182954740507e+29,grb30,real,
GRB30,,,,,1.432761504658565,,2.147770298320433e+29,grb30,real,
GRB30,,,,,1.479700769339811,,2.1172799749719795e+29,grb30,real,
GRB30,,,,,1.5281776827020968,,2.0473932626238628e+29,grb30,real,
GRB30,,,,,1.578243018595601,,1.994787288867152e+29,grb30,real,
GRB30,,,,,1.6299485818116213,,1.900735540601647e+29,grb30,real,
GRB30,,,,,1.683347981288419,,1.8190820032763774e+29,grb30,real,
GRB30,,,,,1.7384966301112128,,1.7107188398476607e+29,grb30,real,
GRB30,,,,,1.7954522609827446,,1.6335621419155698e+29,grb30,real,
GRB30,,,,,1.8542738952821556,,1.5022948098622572e+29,grb30,real,
GRB30,,,,,1.915022358535548,,1.413159872648633e+29,grb30,real,
GRB30,,,,,1.977761311357105,,1.3048747991882004e+29,grb30,real,
GRB30,,,,,2.0425554453021304,,1.1975991814153511e+29,grb30,real,
GRB30,,,,,2.1094725447492877,,1.1072776576104732e+29,grb30,real,
GRB30,,,,,2.178581682753644,,1.005621660604068e+29,grb30,real,
GRB30,,,,,2.249955282928904,,9.185395372396467e+28,grb30,real,
GRB30,,,,,2.323666799829895,,8.328206552118063e+28,grb30,real,
GRB30,,,,,2.399793554040645,,7.606692385517631e+28,grb30,real,
GRB30,,,,,2.478414154821583,,6.868685046225442e+28,grb30,real,
GRB30,,,,,2.5596103042564984,,6.166584807593949e+28,grb30,real,
GRB30,,,,,2.6434670549878225,,5.635162574765729e+28,grb30,real,
GRB30,,,,,2.730071263804946,,5.100789112526353e+28,grb30,real,
GRB30,,,,,2.8195105607031015,,4.577108262041873e+28,grb30,real,
GRB30,,,,,2.9118828850887257,,4.142835663660014e+28,grb30,real,
GRB30,,,,,3.007281021662651,,3.77109979744064e+28,grb30,real,
GRB30,,,,,3.105802909831312,,3.3936595542697332e+28,grb30,real,
GRB30,,,,,3.2075542210595502,,3.0941492901802724e+28,grb30,real,
GRB30,,,,,3.3126380494594008,,2.8020928087952615e+28,grb30,real,
GRB30,,,,,3.421162643848503,,2.5492574901396156e+28,grb30,real,
GRB30,,,,,3.533246562455702,,2.3264420503893426e+28,grb30,real,
GRB30,,,,,3.649000631451437,,2.124908983946726e+28,grb30,real,
GRB30,,,,,3.7685459864173505,,1.940718556680132e+28,grb30,real,
GRB30,,,,,3.892008917640691,,1.779757038028195e+28,grb30,real,
GRB30,,,,,4.019518292761505,,1.6313946691373242e+28,grb30,real,
GRB30,,,,,4.151202979419838,,1.5096266960308472e+28,grb30,real,
GRB30,,,,,4.287202154666942,,1.3807496788603972e+28,grb30,real,
GRB30,,,,,4.427654995554067,,1.280934510008802e+28,grb30,real,
GRB30,,,,,4.572710988543667,,1.1848686119515623e+28,grb30,real,
GRB30,,,,,4.722519620098197,,1.099456280665074e+28,grb30,real,
GRB30,,,,,4.877238108738515,,1.0184665080702251e+28,grb30,real,
GRB30,,,,,5.037021095632675,,9.481500152015364e+27,grb30,real,
GRB30,,,,,5.202041263418343,,8.843543203796311e+27,grb30,real,
GRB30,,,,,5.37246871738038,,8.233456755721428e+27,grb30,real,
GRB30,,,,,5.548478717509247,,7.699691823844662e+27,grb30,real,
GRB30,,,,,5.730254255853812,,7.229789248957853e+27,grb30,real,
GRB30,,,,,5.917986056521348,,6.742315478890282e+27,grb30,real,
GRB30,,,,,6.11186742097192,,6.340420695529323e+27,grb30,real,
GRB30,,,,,6.312099382724004,,5.98446947838702e+27,grb30,real,
GRB30,,,,,6.518893284707277,,5.598784077345266e+27,grb30,real,
GRB30,,,,,6.732460469851416,,5.285257616265376e+27,grb30,real,
GRB30,,,,,6.953025167850101,,5.000323511377948e+27,grb30,real,
GRB30,,,,,7.180816763102618,,4.70706806328476e+27,grb30,real,
GRB30,,,,,7.416069794713851,,4.469077457136709e+27,grb30,real,
GRB30,,,,,7.659031688552689,,4.227495664764247e+27,grb30,real,
GRB30,,,,,7.909952447840823,,4.021432427844428e+27,grb30,real,
GRB30,,,,,8.169092385211151,,3.807976356488089e+27,grb30,real,
